,negation_index
1980-01,1.6308031175872586
1980-02,1.8308808571234825
1980-03,1.392812303829253
1980-04,1.389434682535227
1980-05,1.5165598551929944
1980-06,2.365563726703157
1980-07,1.7337429726043114
1980-08,1.6331214689265539
1980-09,2.23096014947433
1980-10,4.195094965886041
1980-11,3.2308767027593435
1980-12,3.9175203155192038
1981-01,3.70664548583532
1981-02,1.5513543932227107
1981-03,4.710126772561006
1981-04,2.6250383981680585
1981-05,4.877508036803015
1981-06,3.739094308267553
1981-07,3.528835157653978
1981-08,4.275026718916994
1981-09,2.9394213981037414
1981-10,2.349296501871692
1981-11,2.3579523845744275
1981-12,3.77457209058973
1982-01,5.121577637373158
1982-02,2.584172877420321
1982-03,4.093567251461989
1982-04,7.472194940673692
1982-05,8.340422138338031
1982-06,5.843312653296784
1982-07,5.771601479323097
1982-08,2.896065542535963
1982-09,4.268804175598843
1982-10,3.42274732518635
1982-11,4.9435382685069005
1982-12,4.28295109146173
1983-01,4.1381242201227435
1983-02,4.901238207547171
1983-03,4.35572482325388
1983-04,4.103922962579978
1983-05,3.8052016058648976
1983-08,4.658830275229358
1983-09,2.5573192239858904
1983-10,3.126783631535847
1983-11,4.107187578261958
1983-12,4.6046861295577
1984-01,3.233891179561808
1984-02,4.491881645100141
1984-03,4.615507042627126
1984-04,4.135323539836951
1984-05,5.504135789182374
1984-06,5.591127522227024
1984-07,2.99461983554969
1984-08,7.3906105652137395
1984-09,4.04519458780862
1984-10,3.9110241994622337
1984-11,3.9537712895377126
1984-12,5.2281174692643875
1985-01,2.734165797558982
1985-02,5.836725289916288
1985-03,3.5673815419482096
1985-04,4.327963452753066
1985-05,4.1970515712711824
1985-06,4.87987987987988
1985-07,4.1423001949317735
1985-08,4.817664770826363
1985-09,4.432103380146313
1985-10,4.783871518879208
1985-11,5.361579704459266
1985-12,4.371150407311743
1986-01,4.490198225824115
1986-02,6.531860190396776
1986-03,5.561735261401558
1986-04,4.125898856536602
1986-05,4.925452609158679
1986-06,5.581775276819749
1986-07,6.087755570870665
1986-08,5.9451425483042835
1986-09,5.118558054072973
1986-10,3.299967000329997
1986-11,6.208828651472704
1986-12,5.644060081929904
1987-01,3.6814465919549564
1987-02,4.526593738211996
1987-03,3.6418629054658807
1987-04,6.731772067886602
1987-05,5.569145890803102
1987-06,3.7300779925398437
1987-07,3.345824411134903
1987-08,2.1651068584997906
1987-09,6.043956043956044
1987-10,2.9650128483890095
1987-11,7.894736842105262
1987-12,5.148285113479806
1988-01,4.063736498770185
1988-02,3.9297632785453636
1988-03,5.273686124749955
1988-04,2.78503046127067
1988-05,2.3497036409822183
1988-06,4.172338284902646
1988-07,2.018302966628881
1988-08,3.1302938793547916
1988-09,2.9408327815214426
1988-10,8.783058456133505
1988-11,3.0143696370767468
1988-12,2.8937267602255012
1989-01,1.969722550509314
1989-02,2.9966138263761946
1989-03,1.9233851578778651
1989-04,4.77198037185432
1989-05,3.0286666823186907
1989-06,5.05358838692172
1989-07,2.9370928121328634
1989-08,3.6429151240373003
1989-09,5.85480093676815
1989-10,2.8770018076737025
1989-11,4.265444099468995
1989-12,2.983562260752083
1990-01,2.7380687064217266
1990-02,6.052336971732438
1990-03,2.924263216362805
1990-04,2.743241449493386
1990-05,3.266095317725753
1990-06,2.8839928586843495
1990-07,2.9923506797193924
1990-08,3.4468775344687757
1990-09,5.424464334147003
1990-10,4.747116237799468
1990-11,4.435136134039669
1990-12,2.853192283212255
1991-01,3.720523061771625
1991-02,2.3322194374825953
1991-03,4.161712247324613
1991-04,7.085672218643601
1991-05,6.5166934475986436
1991-06,3.085369450305134
1991-07,3.2461717560669827
1991-08,2.457281112959322
1991-09,2.830008979836186
1991-10,2.042842140092935
1991-11,3.0304720471489395
1991-12,2.846975088967972
1992-01,2.3841149824597254
1992-02,3.2118768066807033
1992-03,3.011376310506358
1992-04,2.8672740537147314
1992-05,2.9392840430510057
1992-06,2.799405126410638
1992-07,2.8492074893454005
1992-08,4.706734250543084
1992-09,2.2461032045696583
1992-10,1.9444310530460072
1992-11,3.290795339315438
1992-12,4.026926313258805
1993-01,2.267901949430612
1993-02,2.1071382021983753
1993-03,3.3537853577371046
1993-04,4.66962409526033
1993-05,4.989584847163687
1993-06,4.312918850773008
1993-07,3.6540803897685747
1993-08,3.691915977084659
1993-09,3.615357409517822
1993-10,3.0780887436662403
1993-11,2.9423840153277676
1993-12,2.1960895437801082
1994-01,2.0086393088552916
1994-02,2.679859822716965
1994-03,2.911925454708359
1994-04,2.813152752509939
1994-05,5.326351900334025
1994-06,3.708252633567953
1994-07,5.846233040408869
1994-08,3.7054631828978626
1994-09,3.366031929217157
1994-10,1.9432568985619898
1994-11,2.531784908360394
1994-12,3.390859861329015
1995-01,2.569805363172269
1995-02,2.0579307506302413
1995-03,2.5485577480016994
1995-04,2.7049481229592134
1995-05,2.41257830598621
1995-06,2.1176136824187406
1995-07,2.3699178428481154
1995-08,1.8433089834492313
1995-09,1.223954538831415
1995-10,2.3229365789919423
1995-11,2.278498387207467
1995-12,2.2936391518869184
1996-01,2.603083652942717
1996-02,2.2835323625201207
1996-03,2.1540826439594665
1996-04,2.2424234286251394
1996-05,2.4521950135853317
1996-06,2.0626419149636868
1996-07,2.3672196441655555
1996-08,2.2580595944647026
1996-09,2.911112570315407
1996-10,2.0096052317858244
1996-11,2.666841183881154
1996-12,2.3091500069023505
1997-01,2.086607073855586
1997-02,2.305918524212144
1997-03,2.3490611533734698
1997-04,1.8670802727458957
1997-05,2.9251302703364574
1997-06,1.8971903514319266
1997-07,2.272781360812966
1997-08,2.134721161786932
1997-09,1.9042096354574807
1997-10,1.3896831399460114
1997-11,1.3899020925321561
1997-12,2.4452288458125455
1998-01,1.1206717890066706
1998-02,1.4910188043783328
1998-03,3.5878428465530026
1998-04,3.5795415433331037
1998-05,2.289941870706359
1998-06,3.920386007237635
1998-07,2.9681286381188405
1998-08,1.3470241400905107
1998-09,3.418909678622491
1998-10,1.9938412459292407
1998-11,1.9765386469548452
1998-12,3.1699585466959284
1999-01,1.9675356615838664
1999-02,2.273980154355016
1999-03,1.5021040923736684
1999-04,1.9262447526436046
1999-05,2.3682151692639497
1999-06,1.548609119587038
1999-07,1.0913934602328879
1999-08,1.698820917363295
1999-09,1.7409734312315492
1999-10,1.890639847956921
1999-11,1.3409673045050472
1999-12,2.2754422890949426
2000-01,0.8602022958502654
2000-02,1.4595621313605922
2000-03,0.9378965371388638
2000-04,0.7442021460713049
2000-05,1.238176689090004
2000-06,1.8611576400521121
2000-07,1.4552510308028135
2000-08,3.0321782178217824
2000-09,1.2489096820236303
2000-10,2.246732026143791
2000-11,4.801948888524513
2000-12,1.2731922302628
2001-01,1.6424253712389307
2001-02,1.8425194928800652
2001-03,2.780615874083367
2001-04,1.2475861919329991
2001-05,2.6361673862504147
2001-06,1.490520290949561
2001-07,1.8347164144967458
2001-08,2.2834408511770925
2001-09,2.6765255232703673
2001-10,1.5776884319812714
2001-11,2.7235587834770763
2001-12,3.7077003956725036
2002-01,4.222696754583405
2002-02,3.2138479476217525
2002-03,3.88169558910439
2002-04,2.1459715639810426
2002-05,3.4200600907754266
2002-06,5.126224968044314
2002-07,2.187487571093346
2002-08,1.7794673730612904
2002-09,1.8787616799122135
2002-10,1.9001015122725737
2002-11,1.5404170975525682
2002-12,1.6626547881976328
2003-01,2.277370307110084
2003-02,1.5850693616818419
2003-03,4.645045750902425
2003-04,6.876829849526793
2003-05,2.312403120473662
2003-06,1.9172778377573434
2003-07,1.86842481077736
2003-08,2.0820699413786135
2003-09,3.6500411742449526
2003-10,2.231249807650879
2003-11,1.2377009964013064
2003-12,1.6890042694274592
2004-01,2.086697304682648
2004-02,5.426475084072148
2004-03,5.59796437659033
2004-04,3.837764709130567
2004-05,2.923359754076128
2004-06,4.865884070312025
2004-07,2.7964878518162135
2004-08,3.1261119300564224
2004-09,2.098734494424258
2004-10,2.9784065524944148
2004-11,2.4804426636138146
2004-12,2.0137900842727374
2005-01,3.9530016824194014
2005-02,2.7573852260353364
2005-03,3.288953543531198
2005-04,3.9973493512323377
2005-05,2.7925215875782303
2005-06,2.097195477683934
2005-07,2.3305328576360913
2005-08,2.8435500628862034
2005-09,6.120805369127518
2005-10,3.255328296787667
2005-11,5.30907344662914
2005-12,1.7382846855049818
2006-01,4.924605595746535
2006-02,3.317704477530093
2006-03,6.740858505564389
2006-04,7.224637237494644
2006-05,3.923323123515849
2006-06,5.664518869928486
2006-07,4.624250041499681
2006-08,2.853902162379715
2006-09,4.567919724427139
2006-10,6.763230569802174
2006-11,2.911441003327361
2006-12,1.6917401028425056
2007-01,2.711044377711044
2007-02,3.383472472509286
2007-03,5.813953488372092
2007-04,4.524886877828054
2007-05,3.9678502390884116
2007-06,3.534937775410392
2007-07,6.42526273845694
2007-08,3.4426526544663885
2007-09,5.5912596401028285
2007-10,7.143596645615489
2007-11,3.80891921917156
2007-12,3.0192420350592584
2008-01,3.482147497531313
2008-02,2.25022502250225
2008-03,3.1999999999999997
2008-04,4.18392879117273
2008-05,2.904096484334962
2008-06,5.991468149355318
2008-07,5.005238039809104
2008-08,4.585616821384632
2008-09,3.8996912744407726
2008-10,3.2870800190700824
2008-11,5.511518454297746
2008-12,6.0396387944177325
2009-01,4.594594594594596
2009-02,1.4169602267136363
2009-03,2.012960641322197
2009-04,1.9666281450844434
2009-05,1.9569167689129794
2009-06,2.383790226460072
2009-07,2.473582142715795
2009-08,1.8100558659217876
2009-09,1.0186757215619693
2009-10,2.0486444076366492
2009-11,2.0629673910495345
2009-12,1.0498908113556191
2010-01,3.8818251551567835
2010-02,3.6098911016184343
2010-03,2.848369762837865
2010-04,4.0710774272839005
2010-05,3.453150710329324
2010-06,6.184692885109355
2010-07,3.4598904749902615
2010-08,3.7306414195247353
2010-09,2.938945771710277
2010-10,3.718578015766771
2010-11,3.3779000384311977
2010-12,4.476150510560918
2011-01,4.488657042338954
2011-02,7.029692582100514
2011-03,11.105860113421551
2011-04,8.911521323997455
2011-05,9.275749480558027
2011-06,7.704895677076231
2011-07,5.980540926537535
2011-08,6.247908066495594
2011-09,7.282356835484938
2011-10,9.735561110380214
2011-11,6.679476621831824
2011-12,4.037685060565275
2012-01,7.642725598526704
2012-02,8.65460267505901
2012-03,7.459831675592962
2012-04,7.2658645907053545
2012-05,7.2315059122447
2012-06,7.387508394895902
2012-07,9.898969282579856
2012-08,8.90207715133531
2012-09,6.440927493559072
2012-10,9.2872451502995
2012-11,10.109308322493783
2012-12,8.471838317119575
2013-01,9.945460378569136
2013-02,10.988328780730072
2013-03,11.721884672704343
2013-04,10.226320201173511
2013-05,9.944751381215466
2013-06,7.457290065985719
2013-07,7.883127214869458
2013-08,14.336917562724015
2013-09,5.38144982589427
2013-10,7.562103283441736
2013-11,8.117859290438966
2013-12,4.0672451193058565
2014-01,7.248933508676268
2014-02,6.072490353596053
2014-03,8.542610127624538
2014-04,8.534243652656283
2014-05,10.56507123419241
2014-06,9.496676163342832
2014-07,9.223498323000303
2014-08,8.6796691514347
2014-09,8.380847702136428
2014-10,5.876760867686458
2014-11,6.866642573183953
2014-12,5.00724733166425
2015-01,8.61597374179431
2015-02,9.556103575832305
2015-03,6.712457071495473
2015-04,6.432202510633884
2015-05,10.889292196007258
2015-06,6.710044733631558
2015-07,7.9952620669233045
2015-08,5.895691609977324
2015-09,7.527226137091608
2015-10,6.07817467738919
2015-11,6.725429255617262
2015-12,5.74250602963133
2016-01,6.223854708703193
2016-02,6.5161388089104415
2016-03,5.72445269590779
2016-04,6.691164372291998
2016-05,5.391763221291729
2016-06,5.704445161984716
2016-07,9.489916963226571
2016-08,6.802721088435374
2016-09,6.141845243432259
2016-10,4.541631623212784
2016-11,8.388675288360712
2016-12,7.471607890017931
2017-01,3.9244186046511627
2017-02,5.763688760806915
2017-03,8.02364864864865
2017-04,5.359877488514548
2017-05,3.3585222502099077
2017-06,4.809026172200129
2017-07,8.363714346986919
2017-08,5.250492233646906
2017-09,3.9721946375372403
2017-10,5.676084762865793
2017-11,7.632131272657892
2017-12,7.065217391304348
2018-01,6.3194178475679825
2018-02,1.0950503723171265
2018-03,6.536724506774424
2018-04,4.81283422459893
2018-05,5.9427161135286095
2018-06,6.294293174188736
2018-07,10.348706411698537
2018-08,5.690599971898272
2018-09,4.961958319550115
2018-10,6.976469197114816
2018-11,6.888123541828687
2018-12,7.6019350380096755
2019-01,3.4473614425881727
2019-02,6.419073819348921
2019-03,5.599626691553896
2019-04,3.0693677102516883
