,negation_index
1980-01,1.401579962867232
1980-02,1.6102403130796357
1980-03,1.240812081964501
1980-04,2.014166302997751
1980-05,1.8037518037518039
1980-06,1.3452171896226102
1980-07,1.4880457553287
1980-08,1.574786616413476
1980-09,2.115411996826882
1980-10,1.8680928094958629
1980-11,1.8106353937435582
1980-12,1.5556614166195253
1981-01,1.4574131363888343
1981-02,1.5248260745258742
1981-03,1.4083319278124473
1981-04,2.1036273357844064
1981-05,2.55676291582136
1981-06,1.832320343224884
1981-07,2.490418357941038
1981-08,2.040175768989329
1981-09,1.8192604310856237
1981-10,2.810013867600905
1981-11,2.5492468134414827
1981-12,2.957322144797886
1982-01,2.644383329807489
1982-02,1.717455380973379
1982-03,2.8595322236909544
1982-04,1.5586633927618232
1982-05,3.1150401638280383
1982-06,1.647805752780672
1982-07,4.082632481424023
1982-08,1.75134794757763
1982-09,1.8630288846461787
1982-10,2.336650800519256
1982-11,3.0635400907715575
1982-12,2.86619399607784
1983-01,2.9331003494757866
1983-02,1.8829542206755099
1983-03,1.593957452203918
1983-04,1.5528593316493435
1983-05,2.2577822933423644
1983-08,2.724465702003996
1983-09,3.528183126817014
1983-10,1.514723627121255
1983-11,2.40148646753611
1983-12,2.2291868985609606
1984-01,2.142834298141811
1984-02,1.8509170452633352
1984-03,4.138923879791254
1984-04,2.5372660957817956
1984-05,4.021490847086833
1984-06,1.619542479249612
1984-07,2.1771267302781885
1984-08,2.0221557939159487
1984-09,4.482629809488233
1984-10,3.592181722134179
1984-11,1.8573295728141979
1984-12,1.9782393669634029
1985-01,2.397015119633832
1985-02,2.5504725085910653
1985-03,2.6409950587834383
1985-04,1.9481784531463084
1985-05,4.021712854097531
1985-06,2.7048817914640177
1985-07,3.409478349812479
1985-08,1.950109693670269
1985-09,2.368689832018602
1985-10,3.880608541200092
1985-11,2.2453930728333247
1985-12,1.853905616340854
1986-01,2.200025287646984
1986-02,1.9139460414442928
1986-03,2.2391177207786783
1986-04,2.067739134030851
1986-05,2.9937582963820715
1986-06,2.9699474547758
1986-07,3.0073342130297354
1986-08,3.2703175650477636
1986-09,2.8302328850569327
1986-10,2.55970934913197
1986-11,2.331979562426307
1986-12,1.5847860538827256
1987-01,1.8287435456110157
1987-02,2.8204324663115012
1987-03,1.227333914007443
1987-04,3.742722484058774
1987-05,2.1078203708334824
1987-06,2.5364195317583627
1987-07,4.86404125644632
1987-08,3.554565228924611
1987-09,8.849557522123892
1987-10,2.015826738858809
1987-11,4.6458625525946715
1987-12,2.596359743040685
1988-01,1.8260991712319148
1988-02,1.2016221899564412
1988-03,2.02098558771894
1988-04,1.045818140704938
1988-05,1.6218347341445496
1988-06,1.1607340260888792
1988-07,2.57041290675417
1988-08,1.8667432510051694
1988-09,1.6936748562467328
1988-10,1.2921667286645655
1988-11,1.7065794591333754
1988-12,1.961403567094962
1989-01,1.9069610564823702
1989-02,1.7595382161573712
1989-03,1.907269313906611
1989-04,2.0784959928095272
1989-05,1.819720694033009
1989-06,1.2620133967575962
1989-07,1.3819789939192926
1989-08,1.1554467564259485
1989-09,2.0663427930799503
1989-10,1.757092654495586
1989-11,2.1496486151302188
1989-12,1.3430860058168186
1990-01,1.4033041433921687
1990-02,3.0326835595666544
1990-03,1.0557246670068445
1990-04,2.325210294754599
1990-05,2.121682560804317
1990-06,1.9913808949980598
1990-07,1.4685366032748368
1990-08,0.8656995788488535
1990-09,2.1934314040885567
1990-10,2.771030139451192
1990-11,1.6779995613073042
1990-12,2.1047446317816436
1991-01,1.3939440873538294
1991-02,1.4782236882291857
1991-03,1.6290050002613377
