,negation_index
1980-01,3.4030140982012638
1980-02,5.185435689324765
1980-03,3.5977859778597785
1980-04,3.986922892911251
1980-05,2.4583447145588635
1980-06,3.7317300715248263
1980-07,1.8340210912425494
1980-08,3.943814154511075
1980-09,3.9343372676706014
1980-10,5.248755102956349
1980-11,4.564176778359123
1980-12,3.884752347037876
1981-01,3.0609528879425074
1981-02,4.876607063691444
1981-03,3.426655001458151
1981-04,3.1240702171972625
1981-05,3.6900369003690034
1981-06,4.150853889943074
1981-07,3.3147863146679297
1981-08,4.306091325020185
1981-09,2.7900488258544525
1981-10,4.71111111111111
1981-11,2.9782359679266897
1981-12,4.383561643835616
1982-01,6.632499246306903
1982-02,4.966504966504967
1982-03,5.02702023375644
1982-04,3.9796595180190133
1982-05,4.2040358744394615
1982-06,4.241702634320583
1982-07,3.853564547206166
1982-08,3.2533094009423382
1982-09,1.878522229179712
1982-10,2.7291008330939386
1982-11,4.250629722921914
1982-12,3.4572169403630086
1983-01,3.702457085156513
1983-02,3.473026163463765
1983-03,2.880097013794149
1983-04,3.0033370411568407
1983-05,4.979353898469759
1983-08,3.699788583509514
1983-09,2.3074704355350444
1983-10,2.6330054983350113
1983-11,1.6994901529541138
1983-12,3.4957627118644066
1984-01,3.5364089374698597
1984-02,5.072765072765071
1984-03,4.35583849891104
1984-04,5.617551051393001
1984-05,4.322042416323249
1984-06,6.405234781807289
1984-07,3.5139633808026627
1984-08,4.436142890497314
1984-09,2.7700831024930754
1984-10,1.4367816091954022
1984-11,6.593406593406593
1984-12,1.9559032716927456
1985-01,5.066011667178385
1985-02,4.4606174433618975
1985-03,4.110559886605245
1985-04,2.876480541455161
1985-05,3.7893636482425195
1985-06,5.570669775877704
1985-07,1.571503404924044
1985-08,3.3317001469867713
1985-09,3.6907536907536906
1985-10,2.689840678667494
1985-11,4.8355339356034275
1985-12,3.352826510721248
1986-01,1.9948368927481814
1986-02,5.186880244088482
1986-03,4.445719202638749
1986-04,1.0316368638239342
1986-05,4.85053581500282
1986-06,3.8167938931297716
1986-07,4.286376274328082
1986-08,5.624027761158311
1986-09,6.06060606060606
1986-10,3.143794423182066
1986-11,5.644933672029353
1986-12,4.243281471004243
1987-01,1.4956625785222855
1987-02,4.8025613660619
1987-03,4.65917147776765
1987-04,3.2644178454842225
1987-05,2.8449502133712663
1987-06,3.642987249544627
1987-07,5.3696819496076005
1987-08,3.1934306569343063
1987-09,1.722652885443583
1987-10,4.275427542754276
1987-11,2.0066889632107023
1987-12,6.911447084233261
1988-01,2.5572005383580083
1988-02,4.123711340206186
1988-03,3.8115981486523283
1988-04,0.8976660682226212
1988-05,1.7081722556864156
1988-06,2.1459227467811157
1988-07,1.8311664530305805
1988-08,1.105670510187964
1988-09,3.20620992237597
1988-10,3.8250457342424746
1988-11,1.113490364025696
1988-12,2.3364485981308416
1989-01,4.757656853999405
1989-02,2.9414386308940195
1989-03,1.284596519911246
1989-04,4.9800796812749
1989-05,2.274696707105719
1989-06,4.869521787988512
1989-07,4.337071798868296
1989-08,4.221539026292847
1989-09,3.8188182878964683
1989-10,2.2100509272604976
1989-11,5.748820754716982
1989-12,2.725245685027665
1990-01,2.7249963175725433
1990-02,3.5409774961561755
1990-03,2.4214966411498207
1990-04,2.504920379316514
1990-05,3.941688043546268
1990-06,3.287025551972216
1990-07,2.039120912317801
1990-08,3.552792272676807
1990-09,2.9170464904284414
1990-10,1.1457878655608904
1990-11,3.986048829098156
1990-12,1.87909026112875
1991-01,2.755905511811023
1991-02,2.508061626657112
1991-03,2.2275258552108195
1991-04,3.5912015561873414
1991-05,7.015650296815974
1991-06,2.0883366398663465
1991-07,3.197576573544261
1991-08,1.8760422456920511
1991-09,3.4495975469528553
1991-10,3.7496591218980098
1991-11,2.4230830543599557
1991-12,2.2845275181723776
1992-01,1.8948365703458077
1992-02,3.1187477933388257
1992-03,1.8699744436826031
1992-04,3.262922891980079
1992-05,2.7729361432419584
1992-06,3.4064802344925935
1992-07,1.9672131147540983
1992-08,3.6739380022962105
1992-09,2.59816947150871
1992-10,7.965056526207605
1992-11,2.8429752066115705
1992-12,4.694075752670767
1993-01,1.6458970138725604
1993-02,1.4035087719298245
1993-03,3.1334865260079385
1993-04,3.912502223012627
1993-05,3.572339882623119
1993-06,1.491727691890426
1993-07,2.313405576525022
1993-08,2.241649854292759
1993-09,2.0695693703733182
1993-10,3.3499137143437214
1993-11,5.612722170252574
1993-12,2.369066756916829
1994-01,2.2091936443198232
1994-02,3.072044395996433
1994-03,2.8280170996382767
1994-04,4.648619086683073
1994-05,5.209302325581396
1994-06,4.490790074592784
1994-07,4.52638551556635
1994-08,3.4158838599487615
1994-09,3.408243689423794
1994-10,2.3430843510366373
1994-11,4.0631758306573165
1994-12,2.279981760145919
1995-01,2.1908204622631176
1995-02,1.891508478011214
1995-03,3.2222762645914402
1995-04,1.7308524448290783
1995-05,3.3883642131064806
1995-06,3.0827602561062366
1995-07,3.520000000000001
1995-08,2.56202804746494
1995-09,1.2608442010576035
1995-10,2.8240375430873375
1995-11,2.9849285574476414
1995-12,3.587143677061411
1996-01,3.547278572220374
1996-02,4.8019207683073235
1996-03,2.755692085290929
1996-04,2.565069784986797
1996-05,2.7210884353741496
1996-06,3.6159482348463223
1996-07,3.4309844286091318
1996-08,3.6277207905929445
1996-09,4.071962686014659
1996-10,1.9833399444664814
1996-11,3.2106282867423195
1996-12,2.3710729104919976
1997-01,1.6496018202502845
1997-02,2.4170511975390028
1997-03,2.2902012105349256
1997-04,3.6543543037049533
1997-05,3.341687552213868
1997-06,3.403373779224623
1997-07,1.805966914686123
1997-08,3.2774390243902447
1997-09,3.105961056026759
1997-10,2.5759416767922234
1997-11,2.9980276134122286
1997-12,4.89219061424171
1998-01,2.609404729546072
1998-02,3.1948881789137378
1998-03,2.9418173894094575
1998-04,3.5406063288338125
1998-05,3.6334491049959925
1998-06,4.741917913556118
1998-07,1.8313493715141929
1998-08,1.3147364810792272
1998-09,4.014367208958377
1998-10,3.9675273148995913
1998-11,2.671415850400712
1998-12,4.0244240910352485
1999-01,2.1510713990237447
1999-02,2.332541149546695
1999-03,1.0214504596527068
1999-04,4.156825696740671
1999-05,2.137894174238375
1999-06,2.600581306409668
1999-07,1.9050210913049392
1999-08,1.9874933346260117
1999-09,2.518507212088835
1999-10,4.487367086137938
1999-11,0.8860011813349085
1999-12,2.5989026855327753
2000-01,3.5433607413800936
2000-02,2.4384296513045594
2000-03,3.3609100310237845
2000-04,2.589254593437236
2000-05,2.2576361221779546
2000-06,3.8547624968913206
2000-07,0.8687153871212945
2000-08,2.2674687644608973
2000-09,1.3742982926090703
2000-10,0.725689404934688
2000-11,1.9826140003050172
2000-12,1.0820949357957004
2001-01,1.8897161646320721
2001-02,1.900512312014543
2001-03,1.7383746197305519
2001-04,0.9081537479750627
2001-05,2.5338401013536043
2001-06,1.1629551633637694
2001-07,1.158961717470888
2001-08,1.8972413085837352
2001-09,3.4050394583984294
2001-10,0.9145380006307158
2001-11,0.9331036462819409
2001-12,1.169077889814409
2002-01,5.214723926380369
2002-02,2.7143683531348732
2002-03,4.9969613073131205
2002-04,1.475954910388452
2002-05,1.7587442566007871
2002-06,4.474437027800191
2002-07,1.5651901706057285
2002-08,2.0544036522731597
2002-09,2.8790786948176583
2002-10,2.804422045195903
2002-11,1.467721591560601
2002-12,1.1892626571525653
2003-01,0.9040160914864285
2003-02,0.6264785360973192
2003-03,1.8242532929317914
2003-04,2.338824486475493
2003-05,0.6340924325597405
2003-06,0.7727311754099767
2003-07,0.9494066208619611
2003-08,1.680592329522934
2003-09,0.563723279516551
2003-10,1.0297965729720604
2003-11,1.1961370655424286
2003-12,1.0420737267161653
2004-01,3.5359116022099446
2004-02,1.1276499774470004
2004-03,4.998276456394345
2004-04,3.4364261168384878
2004-05,7.713404182379157
2004-06,2.887653917402201
2004-07,2.8263294905169203
2004-08,1.2358589219507556
2004-09,0.7227104532839963
2004-10,0.8928571428571428
2004-11,0.7689011016714146
2004-12,4.209657449442839
2005-01,0.9563323917137476
2005-02,1.3542526837324527
2005-03,1.445451416771825
2005-04,2.1486196132484694
2005-05,2.796751465605336
2005-06,0.8709152182967927
2005-07,1.382823871906841
2005-08,1.5964321009553253
2005-09,2.2576361221779546
2005-10,1.9917838914477781
2005-11,1.1681683694476097
2005-12,3.6995930447650753
2006-01,0.8967372559839968
2006-02,1.9816106531388713
2006-03,2.7874168041413045
2006-04,2.3702923360547796
2006-05,2.5818565896021597
2006-06,2.9317125491598146
2006-07,1.2117481871862439
2006-08,0.8402398502845356
2006-09,1.1917481712829785
2006-10,3.421461897356143
2006-11,1.880435634255269
2006-12,1.3190126248351235
2007-01,0.20787859889824345
2007-02,0.9798010250226108
2007-03,5.102646256081644
2007-04,1.6348773841961852
2007-05,3.359858532272325
2007-06,2.9769959404600814
2007-07,3.141785750481403
2007-08,2.9148448886112854
2007-09,4.033161550526552
2007-10,4.283734408466675
2007-11,2.142578885858979
2007-12,1.1992908541036604
2008-01,4.447139680614514
2008-02,2.202643171806167
2008-03,3.2860856344107123
2008-04,4.736615472943878
2008-05,3.140877598152425
2008-06,3.463361283266497
2008-07,4.574369237366879
2008-08,1.6934801016088061
2008-09,1.0180707559175364
2008-10,1.7601591796127647
2008-11,4.929751047572097
2008-12,2.240379546652609
2009-01,3.908484270734032
2009-02,1.0765208603378955
2009-03,0.6005044237159214
2009-04,1.0514804845222072
2009-05,0.7851954958331103
2009-06,0.9430540442509976
2009-07,0.7008410092110532
2009-08,1.2510662496445835
2009-09,1.8714757923391019
2009-10,1.0610204659058757
2009-11,1.5512486594147388
2009-12,0.7879333633498424
2010-01,0.8214544575984537
2010-02,0.8079371748052872
2010-03,0.8594757198109154
2010-04,3.1296863793440695
2010-05,0.8588735195732754
2010-06,3.37154416722859
2010-07,3.54228066198141
2010-08,3.5676170147888397
2010-09,1.8568186507117808
2010-10,1.1986738077021168
2010-11,1.942639163605538
2010-12,4.142742931899121
2011-01,4.250255015300918
2011-02,9.824254993996291
2011-03,6.527060103345118
2011-04,2.5510204081632653
2011-05,4.7108086888249145
2011-06,1.8167661562418893
2011-07,5.182974713365793
2011-08,3.933136676499509
2011-09,5.003752814610959
2011-10,3.7678975131876413
2011-11,3.731343283582089
2011-12,5.729166666666667
2012-01,5.1390568319226135
2012-02,5.758710048949036
2012-03,6.7555863502511695
2012-04,5.396527451900516
2012-05,5.9757116237229315
2012-06,2.9658922392486406
2012-07,3.1464001480658896
2012-08,5.477082732776017
2012-09,6.005056890012642
2012-10,5.257992148065059
2012-11,5.269420363759987
2012-12,5.387330484859744
2013-01,3.920104536120963
2013-02,5.192107995846314
2013-03,3.516028955532575
2013-04,4.439183190292986
2013-05,5.626344530862154
2013-06,6.8881163898545115
2013-07,2.7717893440098553
2013-08,6.872852233676976
2013-09,5.129752564876283
2013-10,2.0527859237536656
2013-11,5.928121526491292
2013-12,5.29333921482135
2014-01,4.1017227235438884
2014-02,2.2261798753339277
2014-03,4.581551618814905
2014-04,5.378753922008069
2014-05,5.332902391725921
2014-06,5.127061970575124
2014-07,4.564606741573034
2014-08,3.937007874015748
2014-09,5.341246290801187
2014-10,0.0
2014-11,5.285627159991869
2014-12,6.180175897314001
2015-01,3.9658328248932273
2015-02,3.9149888143176734
2015-03,3.6101083032490977
2015-04,8.866722083679692
2015-05,4.765687053216839
2015-06,4.710446106954835
2015-07,4.383561643835616
2015-08,6.208425720620843
2015-09,4.965436666342128
2015-10,9.177215189873415
2015-11,7.212205270457696
2015-12,5.270723526593195
2016-01,7.269789983844912
2016-02,5.255255255255255
2016-03,8.603692417996056
2016-04,12.558869701726845
2016-05,3.9254170755642797
2016-06,7.753519689859214
2016-07,6.872852233676976
2016-08,6.141522029372497
2016-09,8.975026014568158
2016-10,8.699855002416628
2016-11,5.912596401028277
2016-12,9.220231822971549
2017-01,0.0
2017-02,10.638297872340427
2017-03,6.551881761389609
2017-04,1.6891891891891893
2017-05,5.575117370892018
2017-06,10.192525481313705
2017-07,4.2328042328042335
2017-08,4.271222637479978
2017-09,4.811547714514836
2017-10,7.367716008037508
2017-11,2.8129395218002813
2017-12,2.380952380952381
2018-01,6.009615384615385
2018-02,2.9211295034079843
2018-03,3.9727582292849037
2018-04,7.389162561576356
2018-05,6.139489194499018
2018-06,6.9327337455499345
2018-07,8.15280689494526
2018-08,4.277159965782721
2018-09,9.493670886075948
2018-10,0.0
