,recall,precision,fscore,tp,fp,fn
albania,0.8695652173913043,0.625,0.8064516129032258,20.0,12.0,3.0
algeria,0.8,0.3076923076923077,0.6060606060606061,8.0,18.0,2.0
angola,0.8571428571428571,0.20689655172413793,0.5263157894736842,6.0,23.0,1.0
argentina,0.851063829787234,0.851063829787234,0.851063829787234,40.0,7.0,7.0
armenia,0.35,1.0,0.40229885057471265,7.0,0.0,13.0
azerbaijan,0.4444444444444444,0.4,0.43478260869565216,4.0,6.0,5.0
belarus,0.0,0.0,0.0,0.0,11.0,2.0
bosnia-herzegovina,0.8095238095238095,0.85,0.8173076923076923,17.0,3.0,4.0
brazil,1.0,0.6904761904761905,0.9177215189873418,29.0,13.0,0.0
bulgaria,0.6842105263157895,0.65,0.6770833333333334,13.0,7.0,6.0
chile,0.9333333333333333,0.4,0.7368421052631579,14.0,21.0,1.0
china,0.6666666666666666,0.125,0.35714285714285715,2.0,14.0,1.0
colombia,0.9743589743589743,0.76,0.9223300970873787,38.0,12.0,1.0
costa-rica,0.8235294117647058,0.5833333333333334,0.7608695652173914,14.0,10.0,3.0
croatia,0.8333333333333334,0.45454545454545453,0.7142857142857143,10.0,12.0,2.0
dominican-republic,0.375,1.0,0.42857142857142855,6.0,0.0,10.0
ecuador,0.8,0.5217391304347826,0.7228915662650602,12.0,11.0,3.0
egypt,0.9166666666666666,0.5,0.7857142857142857,22.0,22.0,2.0
el-salvador,0.4117647058823529,0.5833333333333334,0.4375,7.0,5.0,10.0
georgia,0.7631578947368421,0.6590909090909091,0.7397959183673469,29.0,15.0,9.0
guatemala,0.7692307692307693,0.43478260869565216,0.6666666666666666,10.0,13.0,3.0
hungary,0.8947368421052632,0.6538461538461539,0.8333333333333334,17.0,9.0,2.0
india,0.75,0.18181818181818182,0.46153846153846156,6.0,27.0,2.0
indonesia,0.9090909090909091,0.3225806451612903,0.6666666666666666,10.0,21.0,1.0
jamaica,0.7647058823529411,0.7428571428571429,0.7602339181286549,26.0,9.0,8.0
jordan,0.8205128205128205,0.7619047619047619,0.8080808080808081,32.0,10.0,7.0
kazakhstan,0.7272727272727273,0.4,0.625,8.0,12.0,3.0
latvia,0.6666666666666666,0.5217391304347826,0.631578947368421,12.0,11.0,6.0
lithuania,0.3333333333333333,0.1875,0.28846153846153844,3.0,13.0,6.0
macedonia,0.8421052631578947,0.9411764705882353,0.8602150537634409,16.0,1.0,3.0
mauritius,0.4,0.07142857142857142,0.20833333333333334,2.0,26.0,3.0
mexico,0.9130434782608695,0.84,0.8974358974358975,42.0,8.0,4.0
morocco,0.9210526315789473,0.7,0.8663366336633663,35.0,15.0,3.0
pakistan,0.8297872340425532,0.8297872340425532,0.8297872340425532,39.0,8.0,8.0
panama,0.8125,0.52,0.7303370786516854,13.0,12.0,3.0
paraguay,0.8571428571428571,0.3,0.625,6.0,14.0,1.0
peru,0.8571428571428571,0.7894736842105263,0.8426966292134831,30.0,8.0,5.0
philippines,0.9032258064516129,0.6086956521739131,0.8235294117647058,28.0,18.0,3.0
poland,0.7916666666666666,0.59375,0.7421875,19.0,13.0,5.0
romania,0.8421052631578947,0.8421052631578947,0.8421052631578947,32.0,6.0,6.0
russia,0.5,0.16666666666666666,0.35714285714285715,4.0,20.0,4.0
serbia,0.5,0.5,0.5,7.0,7.0,7.0
south-africa,1.0,0.06666666666666667,0.2631578947368421,2.0,28.0,0.0
sri-lanka,0.9473684210526315,0.8571428571428571,0.9278350515463918,36.0,6.0,2.0
thailand,0.6666666666666666,0.3076923076923077,0.5405405405405406,8.0,18.0,4.0
tunisia,0.9230769230769231,0.5714285714285714,0.821917808219178,24.0,18.0,2.0
turkey,0.8181818181818182,0.4864864864864865,0.72,18.0,19.0,4.0
ukraine,0.8125,0.9285714285714286,0.8333333333333334,26.0,2.0,6.0
uruguay,0.7741935483870968,0.8,0.7792207792207793,24.0,6.0,7.0
venezuela,0.75,0.20689655172413793,0.4918032786885246,6.0,23.0,2.0
vietnam,0.8571428571428571,0.3076923076923077,0.631578947368421,12.0,27.0,2.0
aggregate,0.8043478260869565,0.5669553630912725,0.742194313622885,851.0,650.0,207.0
