,recall,precision,fscore,tp,fp,fn
0,1.0,0.15625,0.4807692307692308,5.0,27.0,0.0
1,1.0,0.027777777777777776,0.125,1.0,35.0,0.0
2,1.0,0.125,0.4166666666666667,3.0,21.0,0.0
3,1.0,0.037037037037037035,0.16129032258064516,1.0,26.0,0.0
4,0.0,0.0,0.0,0.0,28.0,1.0
5,1.0,0.07407407407407407,0.2857142857142857,2.0,25.0,0.0
6,1.0,0.03571428571428571,0.15625,1.0,27.0,0.0
7,1.0,0.05714285714285714,0.23255813953488372,2.0,33.0,0.0
8,1.0,0.037037037037037035,0.16129032258064516,1.0,26.0,0.0
9,1.0,0.06451612903225806,0.2564102564102564,2.0,29.0,0.0
10,1.0,0.04,0.1724137931034483,1.0,24.0,0.0
11,1.0,0.09375,0.3409090909090909,3.0,29.0,0.0
12,1.0,0.05,0.20833333333333334,2.0,38.0,0.0
13,1.0,0.03125,0.1388888888888889,1.0,31.0,0.0
14,1.0,0.034482758620689655,0.15151515151515152,1.0,28.0,0.0
15,1.0,0.06451612903225806,0.2564102564102564,2.0,29.0,0.0
16,1.0,0.07692307692307693,0.29411764705882354,2.0,24.0,0.0
17,1.0,0.045454545454545456,0.19230769230769232,1.0,21.0,0.0
18,0.0,0.0,0.0,0.0,28.0,1.0
19,1.0,0.043478260869565216,0.18518518518518517,1.0,22.0,0.0
20,1.0,0.058823529411764705,0.23809523809523808,2.0,32.0,0.0
21,1.0,0.027777777777777776,0.125,1.0,35.0,0.0
22,1.0,0.08571428571428572,0.3191489361702128,3.0,32.0,0.0
23,1.0,0.038461538461538464,0.16666666666666666,1.0,25.0,0.0
24,1.0,0.05405405405405406,0.2222222222222222,2.0,35.0,0.0
25,0.0,0.0,0.0,0.0,29.0,1.0
26,1.0,0.08695652173913043,0.3225806451612903,2.0,21.0,0.0
27,1.0,0.030303030303030304,0.13513513513513514,1.0,32.0,0.0
28,1.0,0.038461538461538464,0.16666666666666666,1.0,25.0,0.0
29,1.0,0.10344827586206896,0.36585365853658536,3.0,26.0,0.0
30,1.0,0.07407407407407407,0.2857142857142857,2.0,25.0,0.0
31,1.0,0.13333333333333333,0.43478260869565216,4.0,26.0,0.0
32,1.0,0.06451612903225806,0.2564102564102564,2.0,29.0,0.0
33,1.0,0.05405405405405406,0.2222222222222222,2.0,35.0,0.0
34,1.0,0.08333333333333333,0.3125,2.0,22.0,0.0
35,1.0,0.06451612903225806,0.2564102564102564,2.0,29.0,0.0
36,1.0,0.07142857142857142,0.2777777777777778,2.0,26.0,0.0
37,1.0,0.03333333333333333,0.14705882352941177,1.0,29.0,0.0
38,1.0,0.04,0.1724137931034483,1.0,24.0,0.0
39,1.0,0.05555555555555555,0.22727272727272727,2.0,34.0,0.0
40,1.0,0.08,0.30303030303030304,2.0,23.0,0.0
41,1.0,0.034482758620689655,0.15151515151515152,1.0,28.0,0.0
42,0.0,0.0,0.0,0.0,31.0,1.0
43,1.0,0.06060606060606061,0.24390243902439024,2.0,31.0,0.0
44,1.0,0.07142857142857142,0.2777777777777778,2.0,26.0,0.0
45,1.0,0.0967741935483871,0.3488372093023256,3.0,28.0,0.0
46,1.0,0.11538461538461539,0.39473684210526316,3.0,23.0,0.0
47,1.0,0.07142857142857142,0.2777777777777778,2.0,26.0,0.0
48,1.0,0.09090909090909091,0.3333333333333333,2.0,20.0,0.0
49,1.0,0.058823529411764705,0.23809523809523808,2.0,32.0,0.0
50,1.0,0.03125,0.1388888888888889,1.0,31.0,0.0
51,0.0,0.0,0.0,0.0,30.0,1.0
52,0.0,0.0,0.0,0.0,27.0,1.0
53,1.0,0.06896551724137931,0.2702702702702703,2.0,27.0,0.0
54,1.0,0.08695652173913043,0.3225806451612903,2.0,21.0,0.0
55,1.0,0.03125,0.1388888888888889,1.0,31.0,0.0
56,0.0,0.0,0.0,0.0,28.0,1.0
57,1.0,0.05714285714285714,0.23255813953488372,2.0,33.0,0.0
58,0.0,0.0,0.0,0.0,30.0,1.0
59,1.0,0.08823529411764706,0.32608695652173914,3.0,31.0,0.0
60,1.0,0.037037037037037035,0.16129032258064516,1.0,26.0,0.0
61,1.0,0.06451612903225806,0.2564102564102564,2.0,29.0,0.0
62,1.0,0.06451612903225806,0.2564102564102564,2.0,29.0,0.0
63,1.0,0.07407407407407407,0.2857142857142857,2.0,25.0,0.0
64,1.0,0.0625,0.25,2.0,30.0,0.0
65,1.0,0.0967741935483871,0.3488372093023256,3.0,28.0,0.0
66,1.0,0.03571428571428571,0.15625,1.0,27.0,0.0
67,0.0,0.0,0.0,0.0,34.0,1.0
68,1.0,0.06896551724137931,0.2702702702702703,2.0,27.0,0.0
69,1.0,0.05,0.20833333333333334,2.0,38.0,0.0
70,1.0,0.07407407407407407,0.2857142857142857,2.0,25.0,0.0
71,1.0,0.041666666666666664,0.17857142857142858,1.0,23.0,0.0
72,1.0,0.06976744186046512,0.2727272727272727,3.0,40.0,0.0
73,1.0,0.07407407407407407,0.2857142857142857,2.0,25.0,0.0
74,0.0,0.0,0.0,0.0,25.0,1.0
75,1.0,0.02702702702702703,0.12195121951219512,1.0,36.0,0.0
76,1.0,0.030303030303030304,0.13513513513513514,1.0,32.0,0.0
77,0.0,0.0,0.0,0.0,29.0,1.0
78,1.0,0.06666666666666667,0.2631578947368421,2.0,28.0,0.0
79,1.0,0.07692307692307693,0.29411764705882354,2.0,24.0,0.0
80,1.0,0.03125,0.1388888888888889,1.0,31.0,0.0
81,1.0,0.030303030303030304,0.13513513513513514,1.0,32.0,0.0
82,1.0,0.08333333333333333,0.3125,2.0,22.0,0.0
83,0.0,0.0,0.0,0.0,26.0,1.0
84,1.0,0.08823529411764706,0.32608695652173914,3.0,31.0,0.0
85,1.0,0.04,0.1724137931034483,1.0,24.0,0.0
86,1.0,0.03125,0.1388888888888889,1.0,31.0,0.0
87,1.0,0.029411764705882353,0.13157894736842105,1.0,33.0,0.0
88,1.0,0.07407407407407407,0.2857142857142857,2.0,25.0,0.0
89,1.0,0.06060606060606061,0.24390243902439024,2.0,31.0,0.0
90,0.0,0.0,0.0,0.0,16.0,1.0
91,1.0,0.05,0.20833333333333334,1.0,19.0,0.0
92,1.0,0.037037037037037035,0.16129032258064516,1.0,26.0,0.0
93,1.0,0.029411764705882353,0.13157894736842105,1.0,33.0,0.0
94,1.0,0.03333333333333333,0.14705882352941177,1.0,29.0,0.0
95,0.0,0.0,0.0,0.0,32.0,1.0
96,1.0,0.037037037037037035,0.16129032258064516,1.0,26.0,0.0
97,1.0,0.03571428571428571,0.15625,1.0,27.0,0.0
98,1.0,0.08333333333333333,0.3125,3.0,33.0,0.0
99,0.0,0.0,0.0,0.0,31.0,1.0
aggregate_topics_peru,0.9101796407185628,0.05119568878410239,0.20896343139950507,152.0,2817.0,15.0
