,drag,struggle,deterioration,sound,adversely,vulnerable,squeeze,benign,weakness,unease,unexpectedly,resilience,successful,bad,erode,favourably,costly,erosion,illiquid,stabilize,successfully,stabilise,repercussion,profits,buoyancy,damage,gloomy,question,impairment,expose,severely,spiral,deficit,success,dent,difficult,abrupt,turbulent,writedowns,enhance,jeopardise,threaten,healthy,confident,inability,stress,aggravate,suffer,buoyant,improve,fear,worsen,pose,stagnate,lose,strain,enable,deteriorate,force,hurt,solid,favorable,fragility,risky,discourage,resilient,danger,adequately,undermine,negative,recover,recovery,contraction,adverse,mitigate,able,destabilise,unable,exacerbate,shortfall,positive,challenge,burden,comfortable,rebound,downgrade,improvement,positively,closure
1980-01,0.0,0.0,0.0,0.0,0.0,0.0,0.06367398917542184,0.0,0.0,0.0,0.0,0.0,0.03183699458771092,0.06367398917542184,0.0,0.0,0.03183699458771092,0.0,0.0,0.0,0.03183699458771092,0.0,0.0,,0.0,0.0,0.0,0.06367398917542184,0.0,0.0,0.0,0.0,0.03183699458771092,0.03183699458771092,0.0,0.03183699458771092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03183699458771092,0.06367398917542184,0.0,0.03183699458771092,0.0,0.0,0.03183699458771092,0.0,0.0,0.0,0.06367398917542184,0.0,0.0,0.0,0.06367398917542184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03183699458771092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0918864283745291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0918864283745291,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0918864283745291,0.0,0.0,0.0918864283745291,0.0,0.0,0.0,0.0,0.0,0.0918864283745291,0.0,0.0,0.0,0.0918864283745291,0.0,0.0,0.0,0.0,0.0918864283745291,0.0,0.1837728567490582,0.0,0.0918864283745291,0.0,0.0,0.0,0.8269778553707618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0918864283745291,0.0,0.0,0.0,0.3675457134981164,0.0,0.0,0.0,0.0,0.0,0.0918864283745291,0.0,0.0,0.0,0.0,0.1837728567490582,0.0,0.0
1980-03,0.1561524047470331,0.0,0.0,0.1561524047470331,0.0,0.0,0.0,0.0,0.1561524047470331,0.0,0.0,0.0,0.0,0.1561524047470331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.3123048094940662,0.0,0.0,0.0,0.0,0.0,0.1561524047470331,0.0,0.4684572142410993,0.0,0.0,0.0,0.3123048094940662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7807620237351656,0.0,0.0,0.0,0.1561524047470331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1561524047470331,0.0,0.0,0.1561524047470331,0.0,0.0,0.0,0.0,0.1561524047470331,0.0,0.1561524047470331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3123048094940662,0.0,0.3123048094940662
1980-04,0.0,0.0,0.0,0.22550456646747094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11275228323373547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11275228323373547,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11275228323373547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11275228323373547,0.0,0.0,0.0,0.22550456646747094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11275228323373547,0.0,0.0
1980-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3924646781789639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5886970172684458,0.0,0.9811616954474096,0.0,0.0,0.0,0.0,0.196232339089482,0.196232339089482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3924646781789639,0.0,0.0,0.0,0.0,0.196232339089482,0.0,0.0,0.0,0.7849293563579278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196232339089482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196232339089482,0.0,0.0
1980-06,0.041963911036508615,0.041963911036508615,0.08392782207301723,0.0,0.0,0.0,0.0,0.0,0.041963911036508615,0.0,0.0,0.0,0.08392782207301723,0.041963911036508615,0.0,0.0,0.0,0.0,0.0,0.0,0.041963911036508615,0.041963911036508615,0.08392782207301723,,0.0,0.08392782207301723,0.0,0.0,0.0,0.041963911036508615,0.041963911036508615,0.0,0.0,0.0,0.0,0.2517834662190516,0.0,0.0,0.0,0.0,0.0,0.08392782207301723,0.0,0.0,0.0,0.0,0.0,0.1258917331095258,0.0,0.16785564414603446,0.08392782207301723,0.041963911036508615,0.041963911036508615,0.0,0.0,0.0,0.08392782207301723,0.0,0.5455308434746119,0.041963911036508615,0.0,0.0,0.0,0.041963911036508615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041963911036508615,0.0,0.0,0.0,0.2517834662190516,0.0,0.0,0.0,0.0,0.0,0.041963911036508615,0.041963911036508615,0.0,0.0,0.0,0.0,0.0,0.041963911036508615
1980-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054344872561273835,0.054344872561273835,0.0,0.0,0.0,0.0,0.0,0.0,0.10868974512254767,0.0,0.0,,0.0,0.054344872561273835,0.0,0.054344872561273835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10868974512254767,0.0,0.0,0.0,0.0,0.0,0.054344872561273835,0.0,0.0,0.10868974512254767,0.0,0.0,0.0,0.054344872561273835,0.0,0.0,0.0,0.27172436280636925,0.0,0.10868974512254767,0.0,0.0,0.0,0.054344872561273835,0.0,0.0,0.0,0.0,0.0,0.0,0.054344872561273835,0.0,0.0,0.0,0.16303461768382152,0.0,0.0,0.0,0.0,0.0,0.16303461768382152,0.0,0.10868974512254767,0.0,0.0,0.054344872561273835,0.0,0.0
1980-08,0.0,0.0,0.046541934282788786,0.046541934282788786,0.0,0.0,0.046541934282788786,0.0,0.0,0.0,0.0,0.0,0.046541934282788786,0.0,0.0,0.0,0.046541934282788786,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.09308386856557757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13962580284836634,0.0,0.0,0.0,0.09308386856557757,0.0,0.13962580284836634,0.0,0.0,0.0,0.0,0.0,0.046541934282788786,0.0,0.09308386856557757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09308386856557757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13962580284836634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046541934282788786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-09,0.0,0.06386103838048407,0.0,0.0,0.0,0.0,0.06386103838048407,0.0,0.0,0.0,0.0,0.06386103838048407,0.06386103838048407,0.19158311514145215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.2554441535219363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06386103838048407,0.0,0.0,0.0,0.0,0.0,0.06386103838048407,0.0,0.06386103838048407,0.0,0.06386103838048407,0.0,0.06386103838048407,0.0,0.06386103838048407,0.12772207676096814,0.0,0.0,0.0,0.3193051919024203,0.0,0.12772207676096814,0.0,0.2554441535219363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06386103838048407,0.0,0.0,0.0,0.12772207676096814,0.0,0.0,0.0,0.0,0.06386103838048407,0.0,0.0,0.0,0.0,0.0,0.19158311514145215,0.06386103838048407,0.0,0.0,0.0,0.0,0.0,0.0
1980-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06266842138246538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.06266842138246538,0.0,0.06266842138246538,0.06266842138246538,0.0,0.3133421069123269,0.0,0.0,0.06266842138246538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06266842138246538,0.06266842138246538,0.0,0.06266842138246538,0.0,0.0,0.0,0.0,0.0,0.06266842138246538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06266842138246538,0.0,0.06266842138246538,0.0,0.06266842138246538,0.0,0.0,0.0,0.0,0.0,0.12533684276493073,0.0,0.0,0.0,0.0,0.12533684276493073,0.0,0.0
