,drag,struggle,deterioration,sound,adversely,vulnerable,squeeze,benign,weakness,unease,unexpectedly,resilience,successful,bad,erode,favourably,costly,erosion,illiquid,stabilize,successfully,stabilise,repercussion,profits,buoyancy,damage,gloomy,question,impairment,expose,severely,spiral,deficit,success,dent,difficult,abrupt,turbulent,writedowns,enhance,jeopardise,threaten,healthy,confident,inability,stress,aggravate,suffer,buoyant,improve,fear,worsen,pose,stagnate,lose,strain,enable,deteriorate,force,hurt,solid,favorable,fragility,risky,discourage,resilient,danger,adequately,undermine,negative,recover,recovery,contraction,adverse,mitigate,able,destabilise,unable,exacerbate,shortfall,positive,challenge,burden,comfortable,rebound,downgrade,improvement,positively,closure
1980-01,0.0,0.0,0.0,0.0,0.0,0.0,0.10109179134654267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10109179134654267,0.10109179134654267,0.0,0.10109179134654267,0.2021835826930853,0.0,0.0,0.0,0.0,0.10109179134654267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10109179134654267,0.0,0.0,0.0,0.0,0.0,0.0,0.2021835826930853,0.0,1.0109179134654267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10109179134654267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999000999000999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999000999000999,0.0999000999000999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999000999000999,0.1998001998001998,0.0,0.0,0.0999000999000999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999000999000999,0.1998001998001998,0.0,0.0,0.0,0.0999000999000999,0.0,0.0,0.1998001998001998,0.0,0.0,0.0,0.1998001998001998,0.0,0.1998001998001998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2997002997002997,0.0,0.0,0.0,0.0,0.0,0.0999000999000999,0.0,0.0,0.0,0.0,0.0999000999000999,0.0,0.0
1980-03,0.0,0.0,0.14490653528474134,0.0,0.0,0.0,0.0,0.0,0.14490653528474134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.14490653528474134,0.0,0.0,0.434719605854224,0.2898130705694827,0.0,0.5796261411389654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14490653528474134,0.0,0.0,0.0,0.2898130705694827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14490653528474134,0.0,0.0,0.2898130705694827,0.2898130705694827,0.0,0.0,0.0,0.2898130705694827,0.0,0.0,0.0,0.0,0.0,0.14490653528474134,0.14490653528474134,0.0,0.0,0.0,0.14490653528474134,0.0,0.2898130705694827
1980-04,0.0,0.0,0.0,0.060764416357780876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060764416357780876,0.060764416357780876,0.0,0.0,0.0,0.060764416357780876,0.0,0.0,0.060764416357780876,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12152883271556175,0.12152883271556175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24305766543112356,0.0,0.0,0.0,0.0,0.0,0.0,0.060764416357780876,0.18229324907334266,0.0,0.0,0.0,0.0,0.0,0.060764416357780876,0.060764416357780876,0.0,0.060764416357780876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060764416357780876,0.0,0.0,0.0,0.0,0.0,0.0,0.24305766543112356,0.0,0.0,0.0,0.0,0.0,0.12152883271556175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27693159789531985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8307947936859595
1980-06,0.018887168058021386,0.0,0.03777433611604277,0.018887168058021386,0.018887168058021386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018887168058021386,0.0,0.0,0.0,0.018887168058021386,0.0,0.0,0.0,0.03777433611604277,0.018887168058021386,0.018887168058021386,,0.0,0.0,0.018887168058021386,0.0,0.0,0.0,0.018887168058021386,0.0,0.05666150417406415,0.03777433611604277,0.0,0.16998451252219246,0.0,0.0,0.0,0.0,0.0,0.018887168058021386,0.0,0.018887168058021386,0.018887168058021386,0.0,0.0,0.0944358402901069,0.0,0.2077588486382352,0.05666150417406415,0.03777433611604277,0.03777433611604277,0.0,0.018887168058021386,0.0,0.07554867223208553,0.0,0.3399690250443849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018887168058021386,0.018887168058021386,0.07554867223208553,0.0,0.0,0.0,0.15109734446417106,0.0,0.0,0.018887168058021386,0.018887168058021386,0.05666150417406415,0.03777433611604277,0.018887168058021386,0.0,0.0,0.0,0.018887168058021386,0.0,0.0
1980-07,0.0,0.12737230925996687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06368615462998344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.12737230925996687,0.0,0.0,0.0,0.0,0.19105846388995032,0.12737230925996687,0.0,0.06368615462998344,0.0,0.0,0.0,0.0,0.0,0.06368615462998344,0.0,0.0,0.0,0.0,0.0,0.12737230925996687,0.06368615462998344,0.12737230925996687,0.12737230925996687,0.0,0.0,0.0,0.12737230925996687,0.0,0.0,0.06368615462998344,0.5094892370398675,0.0,0.06368615462998344,0.0,0.0,0.06368615462998344,0.0,0.0,0.06368615462998344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19105846388995032,0.0,0.12737230925996687,0.0,0.12737230925996687,0.0,0.0,0.06368615462998344,0.0,0.0,0.0,0.06368615462998344,0.0,0.0
1980-08,0.043438599539550836,0.0,0.0,0.13031579861865253,0.0,0.0,0.0,0.0,0.13031579861865253,0.0,0.0,0.0,0.08687719907910169,0.0,0.0,0.08687719907910169,0.0,0.0,0.0,0.0,0.0,0.043438599539550836,0.0,,0.0,0.08687719907910169,0.043438599539550836,0.2171929976977542,0.0,0.0,0.0,0.0,0.3040701967768559,0.17375439815820334,0.0,0.17375439815820334,0.0,0.0,0.0,0.0,0.0,0.043438599539550836,0.0,0.0,0.043438599539550836,0.17375439815820334,0.0,0.08687719907910169,0.0,0.26063159723730506,0.08687719907910169,0.0,0.08687719907910169,0.0,0.13031579861865253,0.08687719907910169,0.043438599539550836,0.043438599539550836,0.5212631944746101,0.043438599539550836,0.0,0.0,0.0,0.0,0.043438599539550836,0.0,0.043438599539550836,0.0,0.043438599539550836,0.0,0.2171929976977542,0.13031579861865253,0.0,0.043438599539550836,0.0,0.13031579861865253,0.0,0.043438599539550836,0.043438599539550836,0.0,0.043438599539550836,0.08687719907910169,0.043438599539550836,0.0,0.0,0.0,0.2171929976977542,0.0,0.0
1980-09,0.0,0.08650519031141868,0.0,0.0,0.0,0.0,0.08650519031141868,0.0,0.08650519031141868,0.0,0.0,0.0,0.08650519031141868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08650519031141868,0.0,,0.08650519031141868,0.0,0.0,0.3460207612456747,0.0,0.17301038062283736,0.0,0.0,0.3460207612456747,0.08650519031141868,0.0,0.17301038062283736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08650519031141868,0.0,0.0,0.0,0.6055363321799307,0.08650519031141868,0.0,0.0,0.0,0.25951557093425603,0.25951557093425603,0.17301038062283736,0.08650519031141868,0.08650519031141868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08650519031141868,0.17301038062283736,0.0,0.08650519031141868,0.0,0.17301038062283736,0.0,0.0,0.0,0.08650519031141868,0.08650519031141868,0.08650519031141868,0.17301038062283736,0.0,0.08650519031141868,0.0,0.6920415224913494,0.0,0.08650519031141868
1980-10,0.0,0.0,0.07012130986606831,0.0,0.0,0.0,0.07012130986606831,0.0,0.1402426197321366,0.0,0.0,0.0,0.0,0.07012130986606831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07012130986606831,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1402426197321366,0.07012130986606831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07012130986606831,0.0,0.07012130986606831,0.0,0.07012130986606831,0.07012130986606831,0.4207278591964098,0.07012130986606831,0.07012130986606831,0.07012130986606831,0.0,0.28048523946427323,0.07012130986606831,0.07012130986606831,0.0,0.2103639295982049,0.0,0.0,0.0,0.0,0.0,0.07012130986606831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07012130986606831,0.0,0.0,0.0,0.0,0.0,0.07012130986606831,0.0,0.0,0.0,0.07012130986606831,0.0,0.0,0.0
