,negation_index
1980-01,1.0090905900108806
1980-02,0.971725167681843
1980-03,4.822335025380712
1980-04,0.7308961188745541
1980-05,0.4912206351193859
1980-06,4.845077162339994
1980-07,0.5510996557746765
1980-08,0.8823961958919554
1980-09,0.6841018076973132
1980-10,0.46793887548438984
1980-11,0.9576837416481071
1980-12,0.7287321890895241
1981-01,0.6390532544378699
1981-02,0.6436316587964088
1981-03,1.0361392822380608
1981-04,0.7111970164417846
1981-05,1.1355893708834885
1981-06,0.7113118680576765
1981-07,0.9701179711359963
1981-08,1.3051422605063951
1981-09,1.088459388697673
1981-10,0.7235397792276058
1981-11,1.0294961601983643
1981-12,0.8301976301631285
1982-01,2.1222410865874366
1982-02,4.845814977973568
1982-03,3.728251864125932
1982-04,3.789673140691615
1982-05,5.977286312014345
1982-06,4.16
1982-07,2.877697841726619
1982-08,0.0
1982-09,2.675840978593272
1982-10,3.647733194372069
1982-11,4.554771122751082
1982-12,2.4265954865323947
1983-01,1.7421602787456447
1983-02,4.891684136967156
1983-03,2.8464419475655434
1983-04,3.463631865413162
1983-05,4.972520282648522
1983-08,4.218040233614536
1983-09,5.291005291005291
1983-10,4.390779363336992
1983-11,4.587155963302752
1983-12,5.381165919282512
1984-01,2.710027100271003
1984-02,7.884362680683312
1984-03,3.8540013602357743
1984-04,2.858399296394019
1984-05,4.60914454277286
1984-06,6.753135384285561
1984-07,9.523809523809524
1984-08,5.225653206650831
1984-09,0.0
1984-10,0.6191950464396285
1984-11,4.185944040537564
1984-12,2.558947176019009
1985-01,1.1068068622025458
1985-02,3.9456378781236294
1985-03,5.024154589371981
1985-04,2.0161290322580645
1985-05,10.607521697203472
1985-06,5.954465849387041
1985-07,
1985-08,
1985-09,2.1189894050529747
1985-10,3.5087719298245617
1985-11,3.7641154328732744
1985-12,3.7641154328732744
1986-01,9.708737864077671
1986-02,6.654428636989445
1986-03,6.3183849591616585
1986-04,5.232558139534884
1986-05,3.6927621861152145
1986-06,4.546353034196482
1986-07,8.41789667896679
1986-08,6.207191780821917
1986-09,6.225767968983
1986-10,3.6330608537693014
1986-11,4.8
1986-12,2.314814814814815
1987-01,6.792058516196448
1987-02,2.159827213822894
1987-03,5.6818181818181825
1987-04,5.301794453507341
1987-05,7.140538786108407
1987-06,6.366892160764027
1987-07,5.221023320570831
1987-08,9.090909090909092
1987-09,4.5662100456621015
1987-10,7.0172321904423525
1987-11,6.441834028040926
1987-12,11.147142278070532
1988-01,7.0901871809415775
1988-02,7.023311416616855
1988-03,7.1301247771836005
1988-04,5.967604433077579
1988-05,6.996501749125437
1988-06,3.9836460844952306
1988-07,5.536541171733441
1988-08,6.824568446407066
1988-09,4.222463505851128
1988-10,7.827788649706459
1988-11,6.081187806033801
1988-12,7.050738542549872
1989-01,9.237875288683604
1989-02,11.722731906218144
1989-03,7.881862656278311
1989-04,5.595667870036101
1989-05,5.723825423324588
1989-06,7.759289593930511
1989-07,6.042776496779838
1989-08,8.166969147005444
1989-09,5.69313976658127
1989-10,7.879530730169847
1989-11,8.220651505838967
1989-12,6.5064630866660895
1990-01,5.918933093579081
1990-02,5.91556870126378
1990-03,5.848463687150838
1990-04,8.162730804487321
1990-05,6.73561389551843
1990-06,6.340183646698733
1990-07,7.483148634753798
1990-08,5.2069306041834995
1990-09,6.005715115997482
1990-10,6.806127791309099
1990-11,6.272420681803536
1990-12,7.197658783516571
1991-01,6.985811762157478
1991-02,5.993291911805134
1991-03,6.1582527747941285
1991-04,4.6992481203007515
1991-05,7.964697018620168
1991-06,7.318171582976808
1991-07,8.508941035697667
1991-08,5.4147714966428415
1991-09,5.068363979255068
1991-10,6.887124756847694
1991-11,6.66439986399184
1991-12,8.216965897216681
1992-01,7.941514825398004
1992-02,9.339887640449437
1992-03,7.639419404125287
1992-04,8.074091664687725
1992-05,5.969976236016925
1992-06,6.300114547537227
1992-07,5.236890201040349
1992-08,4.217985490129914
1992-09,4.14189837008629
1992-10,6.5151095092874955
1992-11,6.701579975146458
1992-12,6.3367531683765845
1993-01,8.541035794704559
1993-02,7.4760765550239245
1993-03,6.205843039908345
1993-04,6.065967395425249
1993-05,3.125744224815433
1993-06,6.236928592769645
1993-07,6.845496221038285
1993-08,5.192320830771333
1993-09,7.058950317922191
1993-10,6.440418774261851
1993-11,6.72528571103992
1993-12,6.153570415067285
1994-01,5.983288057494584
1994-02,6.283008559460937
1994-03,6.493043168034248
1994-04,5.046080527035077
1994-05,5.114867793671434
1994-06,5.8323509337966115
1994-07,6.305061323199172
1994-08,8.328546812176908
1994-09,5.890727013892299
1994-10,4.304791830322074
1994-11,7.028527553009273
1994-12,4.162406893530013
1995-01,4.430563625798953
1995-02,4.439018976806127
1995-03,3.0207134637514383
1995-04,3.373231773667029
1995-05,6.211180124223602
1995-06,6.218655967903711
1995-07,6.139400505597689
1995-08,4.118348325566273
1995-09,1.3413927299826116
1995-10,3.741276350816605
1995-11,3.8000584624378835
1995-12,2.9047033850966373
1996-01,3.9682539682539684
1996-02,8.12274368231047
1996-03,2.274536563175253
1996-04,6.651884700665187
1996-05,3.937438477523788
1996-06,5.649717514124294
1996-07,4.593175853018373
1996-08,0.0
1996-09,5.0352467270896275
1996-10,6.0252672497570465
1996-11,5.203550658096113
1996-12,2.70914607715648
1997-01,2.3636670606111765
1997-02,4.126805477396361
1997-03,3.3406509496993415
1997-04,5.398110661268555
1997-05,6.731173748422382
1997-06,2.0229265003371544
1997-07,2.4958402662229617
1997-08,4.205214465937763
1997-09,4.591527332582518
1997-10,3.897188456898951
