,negation_index
1980-01,5.9844404548174746
1980-02,5.18821698276359
1980-03,4.683046016017374
1980-04,6.2009848623016595
1980-05,5.067117077073517
1980-06,4.541053123643526
1980-07,4.11764705882353
1980-08,4.224551141441222
1980-09,4.787984127504674
1980-10,6.060959263360335
1980-11,5.797914621031467
1980-12,4.986134812286688
1981-01,3.659043659043659
1981-02,5.3391578691906325
1981-03,4.576321228225568
1981-04,5.513059058645165
1981-05,5.376844653414646
1981-06,4.8442350926025055
1981-07,5.334959225668775
1981-08,4.413463124896882
1981-09,5.984348626668713
1981-10,8.283793002631322
1981-11,7.621951219512196
1981-12,6.555790214713127
1982-01,5.37955768081291
1982-02,8.198038900498313
1982-03,3.7486218302094816
1982-04,5.827327097071001
1982-05,5.074072396140082
1982-06,5.269893849281036
1982-07,5.3633217993079585
1982-08,4.135554279149913
1982-09,5.159224337306528
1982-10,4.318322023442319
1982-11,4.909503920275518
1982-12,3.9952057530962843
1983-01,5.193934824495266
1983-02,4.34671439529532
1983-03,4.9222065063649225
1983-04,5.285527462946818
1983-05,5.038921905080774
1983-08,4.234367306745445
1983-09,3.3213200480531406
1983-10,3.295435821387379
1983-11,4.772114254097794
1983-12,5.990645376834635
1984-01,3.0589543937708563
1984-02,4.974780625993229
1984-03,4.5272505659063205
1984-04,5.737650860647629
1984-05,6.361299965368281
1984-06,3.127506014434643
1984-07,5.402099684028133
1984-08,5.406574394463669
1984-09,2.889576883384933
1984-10,4.469606674612634
1984-11,3.9700044111160127
1984-12,5.810253146364999
1985-01,4.784688995215311
1985-02,5.589663703839458
1985-03,4.444773686939774
1985-04,4.91329479768786
1985-05,5.700243720667916
1985-06,4.760015866719557
1985-07,8.0172679617638
1985-08,6.453234998323835
1985-09,3.5866780529461995
1985-10,3.2410651716888577
1985-11,5.46898240314867
1985-12,3.747199258286333
1986-01,5.723825423324588
1986-02,4.63046485056227
1986-03,4.572934428770734
1986-04,5.262050094716901
1986-05,5.332968685901818
1986-06,6.261595547309834
1986-07,4.276645506181088
1986-08,5.422744978232642
1986-09,5.576856047403276
1986-10,3.793266951161688
1986-11,6.006340025582559
1986-12,7.434729986744281
1987-01,4.998649013780058
1987-02,3.989361702127659
1987-03,5.071441171282414
1987-04,6.932065755595167
1987-05,5.402815851808479
1987-06,6.914306730415593
1987-07,5.906164974450859
1987-08,6.756756756756757
1987-09,6.537282941777324
1987-10,5.140149385591519
1987-11,5.651085815774603
1987-12,5.6266548984995595
1988-01,2.7350053332604
1988-02,3.84069272130537
1988-03,2.011787373909101
1988-04,1.7988846914912755
1988-05,3.453978826097229
1988-06,2.378001808621094
1988-07,2.711315340058804
1988-08,2.416744268546849
1988-09,2.242283051834595
1988-10,1.8416884599801095
1988-11,2.982311805841218
1988-12,3.4023905801877556
1989-01,1.9213196185477635
1989-02,2.21105527638191
1989-03,2.425672066939647
1989-04,2.1338340730624785
1989-05,4.494288508353967
1989-06,2.4328532502919424
1989-07,4.369288239610434
1989-08,2.7185026583587946
1989-09,2.97372060857538
1989-10,1.854454595143281
1989-11,2.977903455869473
1989-12,4.5223482208130035
1990-01,4.141528781633912
1990-02,5.380273683355668
1990-03,2.8531424193590995
1990-04,2.2917557905029637
1990-05,3.5006116985840086
1990-06,4.947982745496067
1990-07,4.255072799374766
1990-08,5.045683894722488
1990-09,5.620947769708101
1990-10,7.514245757582081
1990-11,6.082121694640946
1990-12,5.672082717872968
1991-01,4.989194525226115
1991-02,6.211956974902026
1991-03,5.369376041473802
1991-04,6.079797340088664
1991-05,6.1035729376966055
1991-06,5.0938916468810715
1991-07,5.667757643490062
1991-08,3.7189467942678625
1991-09,7.199556950341517
1991-10,4.866035664480908
1991-11,6.80611926319076
1991-12,6.67265494674708
1992-01,4.931629679444071
1992-02,3.3330447580296076
1992-03,2.0042604851455668
1992-04,2.7604007958558134
1992-05,2.2726189151820475
1992-06,1.3513513513513513
1992-07,1.7038930251509423
1992-08,11.02204408817635
1992-09,1.7276168119535258
1992-10,1.2727173199036568
1992-11,2.8521643433602346
1992-12,5.730659025787967
1993-01,1.7362421680380462
