,country,month,num_doc,fed_pos,fed_neg,w2v_pos,w2v_neg,w2v_refined_2_pos,w2v_refined_2_neg,vader_pos,vader_neg,tb_polarity,tb_is_positive,tb_subjectivity,afinn_score,affin_is_positive,vader_is_pos,vader_pos_x_fed_pos,vader_neg_x_fed_neg,vader_is_pos_x_fed_pos,vader_is_neg_x_fed_neg,textblob_polar_x_fed_pos,textblob_polar_x_fed_neg,textblob_is_pos_x_fed_pos,textblob_is_neg_x_fed_neg,afinn_score_x_fed_pos,afinn_score_x_fed_neg,afinn_is_pos_x_fed_pos,afinn_is_neg_x_fed_neg,vader_pos_x_w2v_pos,vader_neg_x_w2v_neg,vader_is_pos_x_w2v_pos,vader_is_neg_x_w2v_neg,textblob_polar_x_w2v_pos,textblob_polar_x_w2v_neg,textblob_is_pos_x_w2v_pos,textblob_is_neg_x_w2v_neg,afinn_score_x_w2v_pos,afinn_score_x_w2v_neg,afinn_is_pos_x_w2v_pos,afinn_is_neg_x_w2v_neg,vader_pos_x_w2v_refined_2_pos,vader_neg_x_w2v_refined_2_neg,vader_is_pos_x_w2v_refined_2_pos,vader_is_neg_x_w2v_refined_2_neg,textblob_polar_x_w2v_refined_2_pos,textblob_polar_x_w2v_refined_2_neg,textblob_is_pos_x_w2v_refined_2_pos,textblob_is_neg_x_w2v_refined_2_neg,afinn_score_x_w2v_refined_2_pos,afinn_score_x_w2v_refined_2_neg,afinn_is_pos_x_w2v_refined_2_pos,afinn_is_neg_x_w2v_refined_2_neg,all_pos_mean,all_neg_mean,fed_pos_mean,fed_neg_mean,w2v_pos_mean,w2v_neg_mean,w2vRef_pos_mean,w2vRef_neg_mean,all_pos_med,all_neg_med,fed_pos_med,fed_neg_med,w2v_pos_med,w2v_neg_med,w2vRef_pos_med,w2vRef_neg_med
0,dominican-republic,1980-01,7,0.0023360300189332853,0.001814926644324989,0.00914048976471332,0.016202067759084244,0.0070080900567998546,0.0073484354695047965,0.0175,0.006125,0.04060043864422993,0.875,0.23238606214693636,6.25,0.875,1.0,4.372580231262322e-05,1.0857503732775191e-05,0.0023360300189332853,0.0,6.938727421919801e-05,3.124548676302329e-07,0.002111479120729692,0.0002245508982035928,0.01504378290965248,0.0,0.0020902089766520657,6.145526057030484e-05,0.0001670828224655663,9.688783389715384e-05,0.00914048976471332,0.0,0.00032912461783660715,2.7079421861286858e-06,0.008317136471300146,0.001946107784431138,0.060490660238525236,0.0,0.008280116116729052,0.0014134709931170107,0.00013117740693786967,4.542502787832026e-05,0.0070080900567998546,0.0,0.0002081618226575941,1.5622743381511646e-06,0.006334437362189077,0.001122754491017964,0.04513134872895744,0.0,0.006270626929956198,0.000676007866273353,0.00963905924675374,0.00031122779613964013,0.0036157690170832237,4.9529352895717185e-05,0.01445410167192832,0.0005765290922719052,0.010310308027029256,0.00030922621120167237,0.006302532146072638,4.7477190387018725e-05,0.0021008440486908787,5.584979300202712e-06,0.008298626294014599,4.9797888041641265e-05,0.006334437362189077,4.9529352895717185e-05
1,dominican-republic,1980-02,8,0.0019970464915650965,0.0022391844431326386,0.010061146952483046,0.022916191069047926,0.0064234784284350225,0.00870963953125567,0.017666666666666667,0.013000000000000005,0.05504977565841941,1.0,0.22925040450197376,6.888888888888888,0.8888888888888888,0.8888888888888888,3.5693909524847166e-05,4.3051842565684e-05,0.0019970464915650965,0.00043233895373973215,8.988464852848117e-05,0.0,0.0019970464915650965,0.0,0.01729946343614155,0.003458711629917857,0.0019970464915650965,0.00043233895373973215,0.00017906654614319658,0.0006376296989990919,0.008331791137524117,0.007349762213575444,0.0005342213199502467,0.0,0.010061146952483046,0.0,0.07162088499598668,0.05879809770860354,0.008331791137524117,0.007349762213575444,0.00011529616869559643,0.0001698348910219293,0.0059911394746952895,0.0017293558149589275,0.00029396544277402923,0.0,0.0064234784284350225,0.0,0.051898390308424656,0.013834846519671422,0.0059911394746952895,0.0017293558149589275,0.01073269404756786,0.0053313936808515395,0.003902696911481695,0.0007277402299938344,0.016509817014935233,0.012355875305792253,0.011317624141300518,0.0039864891396943145,0.0059911394746952895,0.0006826849644964632,0.0019970464915650965,0.00023769539815270808,0.008331791137524117,0.003993695956287268,0.0059911394746952895,0.0017293558149589275
2,dominican-republic,1980-03,2,0.0013147975879720445,0.0013566167974995108,0.0047900371733753935,0.008390734387361142,0.003944392763916134,0.004639099003173934,0.009333333333333334,0.009333333333333334,-0.033116063229699615,0.3333333333333333,0.18643701626656173,-0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3508128442758515e-05,1.3351110141477258e-05,0.00033467202141900936,0.0010219447760805014,7.334532936942572e-06,6.086727808671161e-05,0.00033467202141900936,0.0010219447760805014,0.00033467202141900936,0.001105583195135434,0.00033467202141900936,0.0010219447760805014,4.8402675628880636e-05,8.350752223412187e-05,0.0013386880856760374,0.006048030237428076,2.933813174777029e-05,0.0003735138666867173,0.0013386880856760374,0.006048030237428076,0.0013386880856760374,0.0055279159756771706,0.0013386880856760374,0.006048030237428076,4.052438532827555e-05,4.4910667348953695e-05,0.0010040160642570282,0.003300410917497897,2.200359881082772e-05,0.00019989620332342464,0.0010040160642570282,0.003300410917497897,0.0010040160642570282,0.0033167495854063023,0.0010040160642570282,0.003300410917497897,0.0006039231187946531,0.002324302955392207,0.0002265884578426231,0.0007076059852675213,0.0009054155250134669,0.0040215046794803725,0.0006460577047575509,0.0022795780920791637,0.00046929757010683124,0.001692580643607299,0.00033467202141900936,0.0010219447760805014,0.0013386880856760374,0.005787973106552623,0.0006460577047575509,0.002324302955392207
3,dominican-republic,1980-04,9,0.00264948267036878,0.002250715944365625,0.01724175419141561,0.03627483429698576,0.012769353120403979,0.02001090216830319,0.031200000000000006,0.021200000000000004,0.018879649419722325,0.8,0.2753620546662241,14.1,0.9,0.9,0.00013347309031269184,5.779748675879961e-05,0.00264948267036878,0.0,8.269526095462724e-05,1.739886907351023e-06,0.002422209943096052,0.0002272727272727273,0.07399956698675239,0.0,0.00264948267036878,0.0,0.0014243755450175054,0.0019026730833519316,0.016289373239034656,0.014285714285714284,0.0006347835578803268,0.0012538255648303495,0.015531797481458897,0.01564935064935065,0.8975784256981386,0.11428571428571427,0.016289373239034656,0.014285714285714284,0.0010887546526749767,0.001123127397888768,0.012769353120403979,0.008571428571428574,0.00046817962969423224,0.0007518313690562495,0.0120875349385858,0.009329004329004329,0.6844210503153852,0.06857142857142859,0.012769353120403979,0.008571428571428574,0.09740495917553146,0.014381558392547206,0.013656151770308886,4.780168348981299e-05,0.1579580214600941,0.026943832025779296,0.11029148424256474,0.0153657156568946,0.012769353120403979,0.005237050827390253,0.002535846306732416,8.699434536755115e-07,0.015910585360246775,0.014285714285714284,0.012769353120403979,0.008571428571428574
4,dominican-republic,1980-05,2,0.0015796146090837782,0.0015796146090837782,0.007436543231676988,0.01644958360168631,0.0047388438272513355,0.006861789053015363,0.015,0.0033333333333333327,0.06660910379864628,1.0,0.21935204833897645,8.0,1.0,1.0,2.385158580063048e-05,5.231797202974614e-06,0.0015796146090837782,0.0,0.00010843008432836706,0.0,0.0015796146090837782,0.0,0.012743906296087057,0.0,0.0015796146090837782,0.0,0.00011426601932568125,5.2758399606419236e-05,0.007436543231676988,0.0,0.0005598148314828879,0.0,0.007436543231676988,0.0,0.06149680068541556,0.0,0.007436543231676988,0.0,7.155475740189145e-05,2.201385004525896e-05,0.0047388438272513355,0.0,0.00032529025298510124,0.0,0.0047388438272513355,0.0,0.038231718888261185,0.0,0.0047388438272513355,0.0,0.008607813244729147,4.444669269702934e-06,0.0029358386322445654,8.71966200495769e-07,0.014080085205209182,8.793066601069873e-06,0.008718759162509452,4.013728012947504e-06,0.0047388438272513355,0.0,0.0015796146090837782,0.0,0.007436543231676988,0.0,0.0047388438272513355,0.0
5,dominican-republic,1980-06,5,0.002356768907928832,0.0030339792373233077,0.01617812476457351,0.027045027579566186,0.013582268534865124,0.014559794060453848,0.03416666666666667,0.014666666666666668,0.04235475213208364,0.8333333333333334,0.26572510502095137,13.666666666666664,0.8333333333333334,1.0,0.00010065825774873763,9.22600870410242e-05,0.002356768907928832,0.0,0.00012094502659751739,6.517503191560842e-06,0.0021104028079041953,0.00036954915003695486,0.04442145782828244,0.0,0.0018846253762952157,0.00141643059490085,0.0008726868731834124,0.0008535322204320968,0.01617812476457351,0.0,0.0008322919071799117,3.693251808551144e-05,0.01531584341448728,0.0020941118502094107,0.29572076341419024,0.0,0.0102763306191533,0.013456090651558074,0.0007486595850368406,0.0005047727502617514,0.013582268534865124,0.0,0.0006875506162165344,2.3897511702389762e-05,0.012843170234791215,0.0013550135501355016,0.2610124424093869,0.0,0.008624761452712149,0.008026440037771481,0.03820498622391852,0.0015686415791848114,0.008499143034126156,0.0003141262225283983,0.0565326734987946,0.002740111206714182,0.044526183954427555,0.001614778095366502,0.009450546035932724,0.0003418376862826766,0.0019975140920997056,4.938879511629252e-05,0.01279608701682029,0.00044523236925880414,0.01279608701682029,0.00044523236925880414
6,dominican-republic,1980-07,5,0.002209324095878117,0.004282056864210672,0.014015577608238631,0.03498060933873904,0.009771128075140766,0.017499422705543506,0.049000000000000016,0.032,0.0621887615320326,1.0,0.2628719178419849,4.666666666666667,0.6666666666666666,0.8333333333333334,0.00013296845369545392,0.00027931240310751307,0.002209324095878117,0.0014847809948032665,0.00014811657063703866,0.0,0.002209324095878117,0.0,0.015821023655321124,0.0244508711084518,0.0013801366995265414,0.003143155787506417,0.0009859828732882356,0.002285515370085755,0.010303625121230469,0.013734224201930214,0.0007628115358503434,0.0,0.014015577608238631,0.0,0.06690464620422305,0.2046116854480382,0.006157688139472589,0.023684472958149117,0.0007479507798721653,0.0011632778232689538,0.0082863470803375,0.006310319227913883,0.0005626125453286878,0.0,0.009771128075140766,0.0,0.04746307096596337,0.10225782741821704,0.0041404100985796225,0.012943818398726487,0.010666819144358991,0.0220194033966777,0.0036501489284893984,0.004893020048978166,0.01652172191371722,0.04071931632970055,0.01131224550353197,0.021145220293720308,0.005149049119026106,0.004018087918242291,0.0017947303977023292,0.0008820466989553897,0.008230656630351529,0.008009869786007984,0.008230656630351529,0.006310319227913883
7,dominican-republic,1980-08,7,0.0017492049603491395,0.004611048886284475,0.008799205603683535,0.03699465509723213,0.005494163204518818,0.02485445195539431,0.020375000000000004,0.028750000000000005,0.04906408703854974,0.75,0.2642703051949162,-1.125,0.875,0.875,3.1963460687275585e-05,0.0005698821563895777,0.0017492049603491395,0.002958579881656805,8.752147544941136e-05,3.4540625882631066e-05,0.0013698422896359374,0.0032431018846917066,0.011597115586646336,0.1775147928994083,0.0017492049603491395,0.002958579881656805,0.00018156207456151687,0.00423086908439261,0.007566463986326532,0.02194280078895464,0.0004538644566925341,0.00025616828294438616,0.006333535306508625,0.024029295477877247,0.054127953087625864,1.3165680473372785,0.007566463986326532,0.02194280078895464,0.00010501267003026858,0.003491067087096773,0.0052476148810474185,0.018244575936883632,0.00026256442634823413,0.0002127918584629095,0.004109526868907813,0.01938266394902324,0.034791346759939015,1.094674556213018,0.0052476148810474185,0.018244575936883632,0.007921020895471054,0.151694427226192,0.0027641421221862063,0.0312132462216143,0.012704973816340268,0.231494996960067,0.008128201924590855,0.17429476682102685,0.004678570874977616,0.018813619942953434,0.0015595236249925384,0.002958579881656805,0.006949999646417578,0.02194280078895464,0.0052476148810474185,0.01938266394902324
8,dominican-republic,1980-09,3,0.0021215465940925228,0.0019742394919839415,0.009074439161623806,0.017805203428897274,0.006364639782277568,0.00808214315312095,0.019,0.00575,0.05455137966039128,0.75,0.23839804817275745,7.75,1.0,1.0,4.011874867633944e-05,1.2290067228973662e-05,0.0021215465940925228,0.0,8.228134663149596e-05,3.5914702581369226e-06,0.0013808058533517815,0.0005555555555555557,0.015388014333349681,0.0,0.0021215465940925228,0.0,0.00017192487669731718,9.863390583968876e-05,0.009074439161623806,0.0,0.00046263714567258116,2.753460531238307e-05,0.006481846569031214,0.00425925925925926,0.06888502042005369,0.0,0.009074439161623806,0.0,0.00012035624602901836,5.138249113811686e-05,0.006364639782277568,0.0,0.00024684403989448786,1.5563037785259998e-05,0.0041424175600553465,0.002407407407407408,0.04616404300004905,0.0,0.006364639782277568,0.0,0.009927086734193324,0.0004128454333213769,0.003522385578365724,9.523951550711105e-05,0.01569171788911707,0.0007309046284018887,0.010282681179139906,0.00041259361261790687,0.005253528671166458,1.392655250711683e-05,0.001751176223722152,1.7957351290684613e-06,0.00777814286532751,1.3767302656191535e-05,0.006364639782277568,1.5563037785259998e-05
9,dominican-republic,1980-10,7,0.0014261598687299512,0.0032142265720259003,0.011583851124194529,0.026089396706326103,0.0042784796061898535,0.012730771071151028,0.015,0.004,0.05860790168701621,0.75,0.20846023794616025,8.125,0.875,0.875,2.50843104322707e-05,7.221647518459369e-06,0.0014261598687299512,0.0017123287671232876,8.601761634744876e-05,1.1452713020462164e-06,0.001050220019105891,0.0019942836543413328,0.012792122522611131,0.0,0.0014261598687299512,0.0017123287671232876,0.00011311063444382864,6.097275332118852e-05,0.006446864822824668,0.011986301369863013,0.0004308298121023788,8.398656215005586e-06,0.005225060311546473,0.014053970542795344,0.058629039497896725,0.0,0.006446864822824668,0.011986301369863013,7.525293129681209e-05,2.825591398907461e-05,0.0042784796061898535,0.00684931506849315,0.00025805284904234624,4.5810852081848656e-06,0.0031506600573176736,0.007977134617365331,0.0383763675678334,0.0,0.0042784796061898535,0.00684931506849315,0.008028601484748073,0.003623991919611937,0.002800960700992774,0.0009045513512347356,0.012881961650273124,0.006349324115342927,0.008236535161542657,0.0036207187933042766,0.0037145698317537636,0.0017123287671232876,0.001238189943917921,0.0008597752073208735,0.00583596256718557,0.0060236370615921,0.0042784796061898535,0.0036207187933042766
