,country,month,fed_pos,fed_neg,w2v_pos,w2v_neg,w2v_refined_2_pos,w2v_refined_2_neg,vader_pos,vader_neg,tb_polarity,tb_is_positive,tb_subjectivity,afinn_score,affin_is_positive,num_doc,vader_is_pos,vader_pos_x_fed_pos,vader_neg_x_fed_neg,vader_is_pos_x_fed_pos,vader_is_neg_x_fed_neg,textblob_polar_x_fed_pos,textblob_polar_x_fed_neg,textblob_is_pos_x_fed_pos,textblob_is_neg_x_fed_neg,afinn_score_x_fed_pos,afinn_score_x_fed_neg,afinn_is_pos_x_fed_pos,afinn_is_neg_x_fed_neg,vader_pos_x_w2v_pos,vader_neg_x_w2v_neg,vader_is_pos_x_w2v_pos,vader_is_neg_x_w2v_neg,textblob_polar_x_w2v_pos,textblob_polar_x_w2v_neg,textblob_is_pos_x_w2v_pos,textblob_is_neg_x_w2v_neg,afinn_score_x_w2v_pos,afinn_score_x_w2v_neg,afinn_is_pos_x_w2v_pos,afinn_is_neg_x_w2v_neg,vader_pos_x_w2v_refined_2_pos,vader_neg_x_w2v_refined_2_neg,vader_is_pos_x_w2v_refined_2_pos,vader_is_neg_x_w2v_refined_2_neg,textblob_polar_x_w2v_refined_2_pos,textblob_polar_x_w2v_refined_2_neg,textblob_is_pos_x_w2v_refined_2_pos,textblob_is_neg_x_w2v_refined_2_neg,afinn_score_x_w2v_refined_2_pos,afinn_score_x_w2v_refined_2_neg,afinn_is_pos_x_w2v_refined_2_pos,afinn_is_neg_x_w2v_refined_2_neg,all_pos_mean,all_neg_mean,fed_pos_mean,fed_neg_mean,w2v_pos_mean,w2v_neg_mean,w2vRef_pos_mean,w2vRef_neg_mean,all_pos_med,all_neg_med,fed_pos_med,fed_neg_med,w2v_pos_med,w2v_neg_med,w2vRef_pos_med,w2vRef_neg_med
0,iceland,1980-01,0.0043963240273670184,0.006657851735088643,0.0318556765034439,0.059545139740743824,0.025456965800988933,0.035496242815846075,0.041153846153846166,0.032076923076923065,-0.00821215019800811,0.4615384615384616,0.41728644359837264,5.846153846153847,0.6153846153846154,12,0.6153846153846154,0.000272357296337718,0.00037672151194199113,0.001966777516025705,0.005148307132683081,0.00016594640638581038,0.00044152778662578105,0.0030373744801391518,0.004203249685509621,0.03292023452834962,0.02870718539063713,0.00284753346807765,0.004935512224476862,0.002058598171728871,0.003427146803739523,0.013012246887574092,0.04389492822659601,0.0007941312375999242,0.0024587299161647363,0.01709436650568611,0.03329681610392345,0.18212561676698152,0.2658274086324308,0.015991375602461146,0.04215230258156463,0.0017481412037805366,0.001990816463887227,0.011535376057581776,0.02562192172169389,0.0006683137026010013,0.0018056953567389532,0.014673422084497418,0.02070586430178048,0.15344076764875458,0.15098801911460635,0.014365791889254603,0.024661464297957552,0.026039909525212068,0.036702423180719895,0.0068683706158859424,0.007302083955312411,0.038512722528671946,0.06517622204406986,0.02976142391735999,0.0372171678263074,0.012273811472577934,0.022683664299869018,0.0024071554920516774,0.004569380954993242,0.014501811245017619,0.037724559342744046,0.014365791889254603,0.024661464297957552
1,iceland,1980-02,0.0033868343732359487,0.003344670666369654,0.028021536342899923,0.043637370793116366,0.020146946564427653,0.024830655222529908,0.04590000000000001,0.0319,0.035552342488656734,0.8,0.3576559477365383,1.9,0.5,9,0.7,0.00014249521133982292,0.0002039529833925504,0.0013212807948467106,0.0019432176051743769,0.00019576599719749752,4.636348433149904e-05,0.0029718966138998484,0.0009980281383448462,0.01264914812317117,0.019387458418506958,0.002486830391024293,0.0028349046883380685,0.001785179169426502,0.0025533831227577035,0.013820294678381091,0.02206011519420573,0.0009788628527939557,0.0005586399142554859,0.017656157233342643,0.01348285609442354,0.05190827407222422,0.24950855556393964,0.00951811317838002,0.036050724924492565,0.0012214475458506302,0.0015943138613013596,0.010209004600295795,0.015139598616026834,0.0007787557203039326,0.00026166689445302605,0.012899044439736638,0.007341454661295459,0.04304578366790978,0.16419797279127885,0.008390973417597277,0.02216182135552344,0.010665517094873435,0.03112916823955789,0.0032945695219132234,0.0042356542196813835,0.01594448019742474,0.05403571246901245,0.01182773068954505,0.03334415145645896,0.00895454329798865,0.0104121553778595,0.001904055592935502,0.0014706228717596115,0.011669203928380556,0.017771485644314633,0.010209004600295795,0.015139598616026834
2,iceland,1980-03,0.0019697427559718294,0.005047825152782639,0.018535872951668274,0.04065733982617147,0.014486199775911226,0.027647083558690826,0.06675,0.046,0.14408436577658534,1.0,0.4190466363571741,21.5,0.75,3,0.75,0.00016209196944232126,0.000330324176452913,0.001501139194584763,0.0021087160262418,0.00032065836879938635,0.0,0.0019697427559718294,0.0,0.08198463950870705,0.03584817244611059,0.001501139194584763,0.0021087160262418,0.001481616042860269,0.00256485310286275,0.010335310627394609,0.019212746016869727,0.002340909107756371,0.0,0.018535872951668274,0.0,0.6001391495322651,0.32661668228678536,0.010335310627394609,0.019212746016869727,0.0011602403434760775,0.0019175226583200715,0.007691448135798759,0.014761012183692596,0.0017540369010962727,0.0,0.014486199775911226,0.0,0.4208676376672606,0.2509372071227741,0.007691448135798759,0.014761012183692596,0.0657921439355984,0.03835442834705079,0.014573235165348352,0.006732654779174517,0.10719469481488987,0.06126783790389793,0.07124567609724203,0.043192408353178065,0.009013379381596683,0.004648753941018633,0.001501139194584763,0.0012195201013473565,0.010335310627394609,0.010888799559866238,0.010335310627394609,0.010888799559866238
3,iceland,1980-04,0.003246654598922027,0.0018774938376646102,0.02147964259879368,0.031454479953382464,0.01917447148629186,0.015023732933898325,0.05546153846153847,0.01784615384615385,0.05834284638379236,0.6923076923076923,0.4103185042943161,14.461538461538463,0.8461538461538461,12,0.9230769230769232,0.00022724617100803487,5.5582580926325156e-05,0.002112095942239476,0.00022691173133651007,0.0002631804923165737,2.8406149975148487e-06,0.00313689605384625,7.528675669894962e-05,0.04681070532324188,0.0003393137379649659,0.003209420598104101,1.305052838326792e-05,0.002036718350973295,0.0009526577115763037,0.01762214316607301,0.002269117313365101,0.0016596765193891785,5.5531043969292116e-05,0.020523240215733627,0.0013540463826106836,0.4382708375660096,0.015800332510303636,0.021112669088012063,0.0005182133539831997,0.0018342522662110141,0.0005801628755995082,0.015543883784907698,0.0011345586566825505,0.0015203708856215124,3.011498484398271e-05,0.018558754731919716,0.000747151518503759,0.3914004918899349,0.008275782589085009,0.01901478879456676,0.00027119841320892866,0.055825409546672713,0.0018167696280021936,0.009293257430126052,0.00011883099171792225,0.08353754748436513,0.0034916497193013697,0.06628097297936951,0.0018295799307716913,0.016583013475490353,0.000549188114791354,0.002624495998042863,6.543466881263739e-05,0.019072691690903316,0.0011533520470934937,0.018558754731919716,0.000747151518503759
4,iceland,1980-05,0.000990040056250382,0.002619874988405402,0.01551419895836819,0.020752446811468046,0.008780981051304121,0.010360011038736992,0.028375000000000008,0.01725,0.017457712523679017,0.375,0.4376898357332663,2.25,0.75,7,0.875,5.79792449182969e-05,9.621818330774612e-05,0.000990040056250382,0.0,7.852202145680404e-05,1.1775102010078485e-05,0.0007763975155279503,0.00022010084950082866,0.004757050770213769,0.0005448047419804742,0.0009464556768919443,2.1792189679218967e-05,0.0010473121308234743,0.0006857244221917612,0.01551419895836819,0.0001893939393939394,0.0010813454188268912,0.0001331997471059075,0.013681065311500096,0.0027529644098117307,0.07945178787953869,0.012358053600862177,0.015121939544142246,0.0006306857803981236,0.0005772397654118563,0.00037563611990826175,0.008780981051304121,0.0,0.0006412765429563848,7.633757202879858e-05,0.007599284773197815,0.0015373119986466465,0.04365367756181249,0.005448047419804742,0.008514026727733687,0.0002179218967921897,0.011292810052826395,0.001405553776301257,0.0012677408808765243,0.00014911517774639105,0.020982941540533262,0.002791670316627273,0.011478886544072505,0.0013335104753172842,0.006178167771705792,0.00029786848470454523,0.0008614265962099473,5.9005186493482544e-05,0.014401502427821171,0.0006582051012949424,0.008514026727733687,0.00037563611990826175
5,iceland,1980-06,0.0018161677904438298,0.005140979403890353,0.02582025935116258,0.05393426054074079,0.014712816323334797,0.02776172272769472,0.04466666666666667,0.027777777777777776,0.0727241677391043,0.8888888888888888,0.3728625568782464,11.222222222222221,0.7777777777777778,8,0.6666666666666666,0.00011731097532478277,0.0002157197476563305,0.0017959400258140991,0.0018450194600472165,0.00012013648354110865,3.0420277710892395e-08,0.0017959400258140991,4.045552925946154e-06,0.058130880243792024,0.00014159435240811534,0.0017959400258140991,0.0006815523279936969,0.0018001908476015039,0.0023419846633353,0.019734511767220027,0.02080140218213488,0.002127527492946093,4.867244433742782e-07,0.025743393845569604,6.472884681513846e-05,0.701287420578291,0.002265509638529846,0.024388380295434102,0.0068397965974926435,0.0010668932820911221,0.0012042404664205082,0.012225380003371629,0.011078207866135191,0.0009007604950341916,2.433622216871392e-07,0.01464808747651966,3.236442340756923e-05,0.4890565306222283,0.001132754819264923,0.013970580701451909,0.004097405073814073,0.07615032251043662,0.0029303936958513417,0.010626024630016703,0.000481326976884836,0.12918023747117705,0.005385651442125197,0.08309164635470302,0.0029269542362361472,0.013097980352411769,0.0011684976428427156,0.0017959400258140991,0.00017865705003222292,0.022061446031327064,0.002303747150932573,0.013970580701451909,0.0012042404664205082
6,iceland,1980-07,0.0026819326242286546,0.005201379125421968,0.0233091353464828,0.04675371609833962,0.015683580443504527,0.02916440903976537,0.037473684210526326,0.035578947368421064,0.047918962121866096,0.5789473684210527,0.3991243073555606,3.5789473684210527,0.5789473684210527,18,0.6842105263157895,0.00013700163420664384,0.0003193813399119265,0.0009962104666429,0.002919836967693419,0.00011866526539146643,7.081477178345509e-05,0.0020478879967797806,0.0021375351865499585,0.011561601394672869,0.03052500091917605,0.0017399413185066673,0.0023708147506671827,0.0013477395817165225,0.0034416687540460024,0.01037443325960036,0.02535163171757753,0.0012625600456830372,0.0008406016313147901,0.01413859237412911,0.022428894727226818,0.10267348270315033,0.2885992249173008,0.013085693349603746,0.022864231537039655,0.0009177489221000836,0.0022561501422611874,0.00654013055330822,0.017525974063738743,0.001055054792433971,0.0005428728313204139,0.010367404864555336,0.014797842007989812,0.06379201968104811,0.1996504794243376,0.00899124372391081,0.015736680267166403,0.013952633995968886,0.03624331310872787,0.002766884679366721,0.006390563989296998,0.02381375021898052,0.06058770888075093,0.014688541270185852,0.03930350941284333,0.007765687138609515,0.015267261137578108,0.0013680758925747837,0.0022541749686085704,0.011730063304602053,0.022646563132133236,0.00899124372391081,0.015736680267166403
7,iceland,1980-08,0.003994436917373768,0.0031172630179558767,0.02642851572701883,0.0412405203603908,0.016130889818248468,0.020349376567768338,0.03266666666666666,0.017833333333333333,0.05301210371375737,0.6666666666666666,0.3551120665197101,9.833333333333334,0.8333333333333334,5,0.6666666666666666,0.00016016237049389556,0.00011984690719955684,0.0012176536894627204,0.0008274654891196245,0.000260173846639453,2.082266199857538e-06,0.0035973770270444428,0.0003780852783601392,0.06812072066718504,0.0002306874485968185,0.003974377139234914,1.0029889069426891e-05,0.0012357503510748696,0.001195483588607572,0.00964051397661106,0.02358077734017584,0.0013249695143032333,8.640079074743403e-05,0.017425449584619397,0.0194538177306519,0.512761793862935,0.012226434775631382,0.0261175891658666,0.0005315841206796252,0.0007634766938569805,0.0007016940124174279,0.0059526664821304,0.008559096153081116,0.0009872816500166963,3.1511106403978724e-05,0.01341471929250715,0.006520915830944728,0.3338904094932477,0.006920623457904554,0.015980441482207067,0.00030089667208280677,0.05649030701607982,0.0045376351587707656,0.01288841079001008,0.00026136621309090394,0.09475101107590168,0.009512416391082293,0.059457635997328624,0.004149572777308731,0.01126446238331057,0.0007645797507685262,0.0024075153582535816,0.00017526717789818766,0.013532981780615228,0.0067109591821194765,0.01341471929250715,0.004149572777308731
8,iceland,1980-09,0.001873070522507564,0.0014646479855292508,0.013348401280263813,0.02016040281606632,0.009825305984974877,0.011379579951845848,0.030850000000000006,0.016300000000000002,0.030119283343516594,0.65,0.4218577640076443,6.1,0.75,19,0.95,8.743322273798129e-05,6.57296381713413e-05,0.0010640090338344252,0.00016181229773462786,0.00011990848535824123,5.449739358299974e-06,0.0017232985600979052,0.00012502788302149186,0.01208804014872786,0.00021666946141398244,0.0018099543075794594,3.871296876706057e-05,0.0007600072721846852,0.0008488173066988348,0.01059759221877514,0.0016181229773462784,0.0009298859491957207,9.095780908194344e-05,0.011946307692412584,0.0019269330526160023,0.1177756506273959,0.012736374255817834,0.012782901012839598,0.0008910770911423007,0.0005783878498757022,0.0005349453397224285,0.007236309221220831,0.0008090614886731392,0.0006653003451635553,4.637038050195489e-05,0.008894613710541578,0.0010277134217208843,0.0822327215804135,0.007136247751122028,0.009559414749661745,0.0005382372518889126,0.015602874221556469,0.0016010144508221856,0.002815440626389312,0.00010223366474446733,0.025798724128800604,0.0030187137487838653,0.017042642937069256,0.0016460597219977629,0.008065461465881205,0.0006736493702810259,0.0013936537969661653,9.537876059641657e-05,0.01127194995559386,0.0012546000342442895,0.008894613710541578,0.0008090614886731392
9,iceland,1980-10,0.003234652517766489,0.001001707148601992,0.019963908129776785,0.02452388006248484,0.015821088766379637,0.010218049851712612,0.02788888888888889,0.007888888888888891,0.015824909695712527,0.5555555555555556,0.4132833499694425,9.555555555555557,0.8888888888888888,8,0.8888888888888888,8.880362443367253e-05,2.082318238572182e-05,0.0024013191844331557,0.0,0.0001778278033734579,3.5586858664554086e-06,0.0030529178917983626,8.24327443395604e-05,0.030666224802655944,0.0,0.0032221350715758604,0.0,0.0008794689262234929,0.0003246791679487238,0.015797241463110116,0.0022222222222222227,0.0008244904009990736,7.897056372548956e-05,0.01837104742959413,0.0020188070296364123,0.3290101333861524,0.015333871583519534,0.01980744005239393,0.00031293615476570485,0.0006321498275702464,0.00013833521864447368,0.012209977655268524,0.0008333333333333332,0.0006913760353963507,4.1865668736661966e-05,0.014731569179239824,0.0010569887261747577,0.22784842974181066,0.0073602583600893765,0.01577727770471244,0.0001502093542875383,0.038677212787818986,0.001665516221981998,0.006601538063045076,1.7802435431956273e-05,0.06411497027641219,0.0033819144536363474,0.042364944585697145,0.0016273581969240493,0.013470773417254174,0.00023157275452662156,0.002727118538115759,1.7793429332277043e-06,0.017084144446352124,0.0011717430987925681,0.014731569179239824,0.0008333333333333332
