,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.012079375796020031,0.007589896209537983,0.0020067363511770964,0.0047022998332977295,0.012812167406082153,0.00929976161569357,0.02736806496977806,0.01567802019417286,0.006520500406622887,0.01009250059723854,0.011443314142525196,0.009101985953748226,0.0045640175230801105,0.007529507391154766,0.027312375605106354,0.009785642847418785,0.002403680235147476,0.020153548568487167,0.0081356605514884,0.007485959678888321,0.006236529443413019,0.01290871761739254,0.018603572621941566,0.007053164299577475,0.008228767663240433,0.004318205639719963,0.00941732618957758,0.010897668078541756,0.024548927322030067,0.030127938836812973,0.007373222149908543,0.011476038955152035,0.004453428089618683,0.005323580466210842,0.018250897526741028,0.010972179472446442,0.005354305263608694,0.011884331703186035,0.010154169984161854,0.0026972719933837652,0.004976481664925814,0.005111417733132839,0.015884675085544586,0.01312196534126997,0.012763128615915775,0.014526529237627983,0.012688118033111095,0.013319693505764008,0.004448405466973782,0.027354078367352486,0.010084307752549648,0.03855438157916069,0.009058033116161823,0.0054301051422953606,0.004791434854269028,0.007347742095589638,0.022593602538108826,0.005543613340705633,0.007992538623511791,0.012437954545021057,0.0166463665664196,0.012767881155014038,0.04283474013209343,0.00400594063103199,0.03176550194621086,0.013271703384816647,0.009542826563119888,0.008075393736362457,0.010247700847685337,0.012581045739352703,0.007152744568884373,0.004726308397948742,0.0068659428507089615,0.018190016970038414,0.01566912792623043,0.024592692032456398,0.014709005132317543,0.005650905426591635,0.016958696767687798,0.005009598098695278,0.04147753491997719,0.011669391766190529,0.008220060728490353,0.011360613629221916,0.003912603948265314,0.014066281728446484,0.028336666524410248,0.003624694189056754,0.02383727766573429,0.005721238441765308,0.010509510524570942,0.0021807074081152678,0.01961860992014408,0.00493805343285203,0.006114098243415356,0.0025106435641646385,0.0032567610032856464,0.011007268913090229,0.010317097418010235,0.006437747273594141
1,0.0068480693735182285,0.005937401670962572,0.0018054208485409617,0.002894640900194645,0.009482869878411293,0.006403100211173296,0.018230678513646126,0.010728015564382076,0.005072133149951696,0.0078402915969491,0.007297258358448744,0.0060614715330302715,0.004339001141488552,0.006142420694231987,0.011944013647735119,0.009036540053784847,0.0017490297323092818,0.018703991547226906,0.004735604394227266,0.006269185803830624,0.004640419036149979,0.006922984030097723,0.006182290613651276,0.006156219635158777,0.0076457359828054905,0.0032125955913215876,0.005061007104814053,0.0108338026329875,0.023568211123347282,0.013017605058848858,0.006372205913066864,0.011131281033158302,0.0033229338005185127,0.004473780281841755,0.009087109938263893,0.009624325670301914,0.004918305668979883,0.009165414609014988,0.005460717249661684,0.0022351620718836784,0.004176154267042875,0.003951699007302523,0.0074675786308944225,0.008350608870387077,0.008473501540720463,0.007571547292172909,0.011598782613873482,0.009395519271492958,0.0037912060506641865,0.017049502581357956,0.009560083970427513,0.009122395887970924,0.006019236519932747,0.0034418292343616486,0.003530471585690975,0.0056116534397006035,0.013248461298644543,0.004942343104630709,0.007384501863270998,0.012274147011339664,0.011217884719371796,0.008042230270802975,0.029344690963625908,0.00209654844366014,0.010807688347995281,0.008308738470077515,0.006806398741900921,0.006949006579816341,0.008034401573240757,0.009053923189640045,0.0058166454546153545,0.002711264882236719,0.005316824186593294,0.00828922912478447,0.01096092164516449,0.013556107878684998,0.006373317446559668,0.00375585095025599,0.010253259912133217,0.0035171674098819494,0.028886521235108376,0.00992349348962307,0.006546738091856241,0.006523254327476025,0.0030364322010427713,0.00516563281416893,0.022988660261034966,0.0029357781168073416,0.016540488228201866,0.005635883193463087,0.010286416858434677,0.0017699956661090255,0.013731981627643108,0.004815679043531418,0.004389303736388683,0.002400120021775365,0.003114903811365366,0.006311182864010334,0.006568655371665955,0.005585613194853067
2,0.005459031090140343,0.005824008956551552,0.001708006369881332,0.0018100033048540354,0.006493075285106897,0.00432541174814105,0.015899037942290306,0.009208518080413342,0.004285548347979784,0.006896572187542915,0.006275801919400692,0.005695081781595945,0.0035709075164049864,0.004213658161461353,0.0052900416776537895,0.007882963865995407,0.001159415696747601,0.0119048822671175,0.0040777260437607765,0.004941852763295174,0.004638835787773132,0.006864444352686405,0.0055880555883049965,0.0051751406863331795,0.007260450627654791,0.0029214639216661453,0.004526473581790924,0.008938346989452839,0.01826345920562744,0.008025076240301132,0.005725465249270201,0.011065986938774586,0.002594919176772237,0.0033253300935029984,0.007408942561596632,0.009207143448293209,0.004787411540746689,0.0085498271510005,0.005246700253337622,0.0022256190422922373,0.003427824005484581,0.003929974976927042,0.0068239266984164715,0.006117143202573061,0.007386324927210808,0.007428488228470087,0.011583213694393635,0.004376182798296213,0.002873194869607687,0.009868654422461987,0.0077071343548595905,0.006838508881628513,0.005929047707468271,0.003171349875628948,0.0028473883867263794,0.004428787622600794,0.011473817750811577,0.004522786010056734,0.0072430758737027645,0.008346258662641048,0.009825491346418858,0.006440440658479929,0.02025741897523403,0.0020804470404982567,0.010222222656011581,0.00811538565903902,0.006577173713594675,0.006159018259495497,0.005035184323787689,0.008583879098296165,0.0037827584892511368,0.0018320520175620914,0.004475772846490145,0.005279433913528919,0.010195211507380009,0.008892237208783627,0.005947181489318609,0.002233439590781927,0.010113908909261227,0.003253410803154111,0.027285180985927582,0.0065863532945513725,0.004935253877192736,0.005735186394304037,0.0024792521726340055,0.003919085022062063,0.011835730634629726,0.0022103518713265657,0.011964851059019566,0.0055105239152908325,0.005730579141527414,0.0016847942024469376,0.009084440767765045,0.004383827093988657,0.003910352010279894,0.0022274921648204327,0.0027311628218740225,0.006262997630983591,0.005650852341204882,0.0053164176642894745
3,0.005106471478939056,0.0054033980704844,0.0016962944064289331,0.0017893067561089993,0.005373571068048477,0.0035106437280774117,0.013553395867347717,0.008121229708194733,0.004173825960606337,0.006840929388999939,0.005881940480321646,0.005350062623620033,0.0032508764415979385,0.0035022234078496695,0.004376158118247986,0.007358540315181017,0.0010368385119363666,0.010670305229723454,0.0033126440830528736,0.004407938104122877,0.003847369458526373,0.006729895249009132,0.0038821359630674124,0.004386262968182564,0.007224410306662321,0.0025398239959031343,0.004235818516463041,0.006474904250353575,0.016818765550851822,0.0067458623088896275,0.005457527935504913,0.00894657988101244,0.002378091448917985,0.0033114878460764885,0.006848610006272793,0.008073004893958569,0.003150038421154022,0.0073364670388400555,0.003404779126867652,0.0021428291220217943,0.0033142766915261745,0.0032733839470893145,0.006301538087427616,0.006091431248933077,0.006935061886906624,0.007011658977717161,0.010032388381659985,0.0038047584239393473,0.002822346519678831,0.006336526945233345,0.005936113651841879,0.006780717987567186,0.005850978195667267,0.0029866164550185204,0.0027679018676280975,0.0039273700676858425,0.00902759563177824,0.004158093128353357,0.007027970161288977,0.007503490429371595,0.008652698248624802,0.005011218599975109,0.013570482842624187,0.0019420500611886382,0.0064793238416314125,0.007269314024597406,0.0064301383681595325,0.004042142070829868,0.003159410087391734,0.007417399901896715,0.0036803828552365303,0.0018213581060990691,0.004079441074281931,0.005241023376584053,0.00908524077385664,0.007999775931239128,0.005569031462073326,0.0021523325704038143,0.00949124339967966,0.002841424196958542,0.02378496527671814,0.005867252591997385,0.003991929814219475,0.0054039862006902695,0.0022488899994641542,0.003165065310895443,0.006962302140891552,0.0018417395185679197,0.009686893783509731,0.0050473143346607685,0.005179449915885925,0.0014442456886172295,0.008190007880330086,0.0043089003302156925,0.003216144861653447,0.0020713277626782656,0.0022531140130013227,0.005778841208666563,0.005054090637713671,0.004766552709043026
4,0.004822786431759596,0.004751077387481928,0.0016279311385005713,0.0014662302564829588,0.004911978263407946,0.0031065011862665415,0.008875438943505287,0.008073290809988976,0.004017705097794533,0.006207016296684742,0.005483558867126703,0.005289822351187468,0.003171072807163,0.003244734136387706,0.004340654239058495,0.0072711799293756485,0.0008295659208670259,0.01006003562361002,0.0029505030252039433,0.003988446667790413,0.0030050312634557486,0.006287841591984034,0.00366523046977818,0.004060217645019293,0.005529947113245726,0.002367092529311776,0.0022224627900868654,0.00583265395835042,0.0067738816142082214,0.005786036606878042,0.005313626956194639,0.008623041212558746,0.002163643715903163,0.0028717736713588238,0.006062590051442385,0.007591314613819122,0.003037245012819767,0.007126682437956333,0.00318302889354527,0.001952292979694903,0.0032824368681758642,0.0030934205278754234,0.005631854757666588,0.005757189355790615,0.00651466054841876,0.005004683043807745,0.005830800160765648,0.0037243030965328217,0.0027886813040822744,0.005850457586348057,0.005489769857376814,0.006291747558861971,0.004174560308456421,0.002503395779058337,0.0026692941319197416,0.003583271289244294,0.007666147779673338,0.0038331602700054646,0.00659365626052022,0.007407626137137413,0.007596015930175781,0.004650838207453489,0.01240150723606348,0.0018116305582225323,0.005883554928004742,0.005997801199555397,0.006234698463231325,0.0038587325252592564,0.0029694868717342615,0.007249624468386173,0.003599238581955433,0.0014300330076366663,0.0040709516033530235,0.005224070977419615,0.009077303111553192,0.006928009446710348,0.004615569021552801,0.0019635215867310762,0.009027077816426754,0.0028010683599859476,0.022032571956515312,0.003829994471743703,0.0034159503411501646,0.004641678649932146,0.0021731234155595303,0.0024432276841253042,0.005637568421661854,0.0016998000210151076,0.00798591785132885,0.00478683365508914,0.005155652295798063,0.0013907798565924168,0.005151276011019945,0.0038907688576728106,0.003177111968398094,0.0020611602813005447,0.002202793024480343,0.004569117911159992,0.004279376473277807,0.004695885349065065
5,0.00473807705566287,0.0044436645694077015,0.0015203893417492509,0.0011989586055278778,0.004577588755637407,0.002816778840497136,0.007460054941475391,0.00782055500894785,0.0035234277602285147,0.006083813030272722,0.005173919722437859,0.005258048884570599,0.0028735592495650053,0.003213409334421158,0.003467732109129429,0.00696202227845788,0.0008180906297639012,0.008854427374899387,0.0029407222755253315,0.0037502122577279806,0.0028525530360639095,0.005246979650110006,0.0036628353409469128,0.0037673094775527716,0.005219795275479555,0.0023104026913642883,0.0021927892230451107,0.005568935070186853,0.005927690304815769,0.005410696845501661,0.004042073618620634,0.008174404501914978,0.0020289644598960876,0.00275210477411747,0.005663969554007053,0.0069896019995212555,0.002983255311846733,0.0068997167982161045,0.002764082746580243,0.001927367178723216,0.0028969852719455957,0.0030535643454641104,0.005298152565956116,0.00523976469412446,0.00597373116761446,0.0045913089998066425,0.00501035712659359,0.0037185021210461855,0.0027528221253305674,0.005082567688077688,0.005168207921087742,0.004356119781732559,0.004134452436119318,0.002237908774986863,0.0025519842747598886,0.003285035490989685,0.007255018688738346,0.003691849298775196,0.0047986144199967384,0.006052668672055006,0.007032026536762714,0.004398741759359837,0.01085070800036192,0.0017890703165903687,0.005303604528307915,0.005934121087193489,0.006204721983522177,0.003741926746442914,0.0027667153626680374,0.0056242491118609905,0.003486437490209937,0.0014139418490231037,0.0032696034759283066,0.004919017199426889,0.0077738407999277115,0.006035968195647001,0.004612872377038002,0.0018954966217279434,0.008686937391757965,0.00239530298858881,0.020969277247786522,0.0037562395446002483,0.0033823393750935793,0.00395975261926651,0.001768164918757975,0.0021867379546165466,0.005325183738023043,0.0015589036047458649,0.006652385927736759,0.0040543596260249615,0.004193889442831278,0.0013299881247803569,0.0049368287436664104,0.00377661339007318,0.002720613032579422,0.001879629329778254,0.0021752517204731703,0.003980039618909359,0.004253735765814781,0.004499318078160286
6,0.004291112069040537,0.004373281728476286,0.0014122679131105542,0.0011576414108276367,0.004253828432410955,0.002675052499398589,0.007345785386860371,0.0069987112656235695,0.0032967214938253164,0.00478790421038866,0.005158268380910158,0.004362094681710005,0.002788759768009186,0.0031993044540286064,0.003017715411260724,0.006550376769155264,0.0008149293134920299,0.008302791975438595,0.002325303852558136,0.003742228029295802,0.002705564722418785,0.00487345177680254,0.0034557045437395573,0.003581991419196129,0.004764343146234751,0.0022841482423245907,0.0021147956140339375,0.005402272567152977,0.005678671412169933,0.0053449394181370735,0.0038969239685684443,0.004699355456978083,0.002022112486883998,0.002733808010816574,0.005575315561145544,0.006922596134245396,0.002980580786243081,0.006600606720894575,0.0027431382331997156,0.0018951414385810494,0.0028875938151031733,0.0030200076289474964,0.004884158261120319,0.004482959397137165,0.0055560762993991375,0.004590122494846582,0.004892412107437849,0.003457596292719245,0.002644860651344061,0.004904942121356726,0.00510021485388279,0.004241271875798702,0.004036926198750734,0.0020648399367928505,0.0024918331764638424,0.0030764169059693813,0.005578004755079746,0.003160150023177266,0.004538911394774914,0.00595272658392787,0.006616256665438414,0.004073038697242737,0.009417057037353516,0.0017035712953656912,0.004770925734192133,0.005847627762705088,0.005784851964563131,0.0034782050643116236,0.0023592221550643444,0.005348868668079376,0.0033935478422790766,0.0013299017446115613,0.003228771034628153,0.004710763692855835,0.0055392226204276085,0.005942460149526596,0.004273037426173687,0.001878555165603757,0.008000094443559647,0.0023129277396947145,0.01814931072294712,0.003410730743780732,0.0033269196283072233,0.003928831312805414,0.0017186586046591401,0.0021067503839731216,0.0052195084281265736,0.0015472524100914598,0.006545570213347673,0.003940204158425331,0.003787870518863201,0.0013187233125790954,0.004565893206745386,0.003675247309729457,0.0026880663353949785,0.0017330022528767586,0.0019457002636045218,0.003512236289680004,0.004192611668258905,0.004267335403710604
7,0.004092213232070208,0.004224449396133423,0.0014116013189777732,0.0011477534426376224,0.003891536733135581,0.002524998039007187,0.0071882521733641624,0.006049292162060738,0.0030958987772464752,0.004605960100889206,0.0049561867490410805,0.00431498046964407,0.002773925196379423,0.00263323076069355,0.0029734489507973194,0.006472327280789614,0.0007856609299778938,0.007767470087856054,0.002223683288320899,0.0033881203271448612,0.0026201927103102207,0.004861909430474043,0.00331564387306571,0.003201992716640234,0.003957770764827728,0.0021452521905303,0.0020292997360229492,0.005141713656485081,0.005000903736799955,0.005032600834965706,0.003794868476688862,0.004427810665220022,0.0019669001922011375,0.0026636705733835697,0.004742071498185396,0.006118892226368189,0.0028632909525185823,0.006495728623121977,0.002703812438994646,0.0018135274294763803,0.0028240669053047895,0.003014378249645233,0.004448311403393745,0.004089003894478083,0.005220321472734213,0.004578951746225357,0.004506407771259546,0.0031896927393972874,0.002475207671523094,0.004642440937459469,0.004951784387230873,0.004087161738425493,0.003610486164689064,0.002032000571489334,0.002486561192199588,0.0029378740582615137,0.005447711795568466,0.0030410715844482183,0.004525722935795784,0.005855318158864975,0.006514443550258875,0.0035849055275321007,0.00928359292447567,0.0016742737498134375,0.004638141952455044,0.005827907007187605,0.0057478537783026695,0.0033866234589368105,0.002202356932684779,0.00521950563415885,0.003096907865256071,0.001320019131526351,0.003090101992711425,0.004365036264061928,0.004619284998625517,0.005460238084197044,0.004228639882057905,0.0018293916946277022,0.007814527489244938,0.0022906179074198008,0.01733349822461605,0.0033590570092201233,0.0029252166859805584,0.003909597638994455,0.001710158190689981,0.001892445026896894,0.0046366117894649506,0.0015345371793955564,0.00644697854295373,0.003861398436129093,0.0036007154267281294,0.001180830760858953,0.003904381999745965,0.003633554093539715,0.0024588387459516525,0.001711700577288866,0.0018673328449949622,0.0033576267305761576,0.0038068348076194525,0.0041528441943228245
8,0.0037138767074793577,0.0038369111716747284,0.0013845006469637156,0.001107743475586176,0.0034202977549284697,0.0020227383356541395,0.006544300355017185,0.004924545995891094,0.0030799650121480227,0.00459861708804965,0.004894263576716185,0.00382783729583025,0.0027372546028345823,0.002394679468125105,0.002713541267439723,0.006257399916648865,0.000743784592486918,0.006641159299761057,0.002076334785670042,0.002669649664312601,0.0025360919535160065,0.004746529273688793,0.0029815020971000195,0.0031568389385938644,0.003831051057204604,0.002115416806191206,0.0019902929197996855,0.004852842539548874,0.0047960951924324036,0.00460833078250289,0.003766470355913043,0.004118476063013077,0.0018942110473290086,0.002634645439684391,0.0041376384906470776,0.0056706443428993225,0.002859758911654353,0.005887456238269806,0.0025951769202947617,0.0017599223647266626,0.002760658971965313,0.0029756559524685144,0.003747333539649844,0.003681493690237403,0.004846733529120684,0.0045488011091947556,0.004433842375874519,0.0030824653804302216,0.0024450630880892277,0.004593792371451855,0.004860004410147667,0.003890083637088537,0.003539395984262228,0.0019347367342561483,0.0024793085176497698,0.0025025822687894106,0.003936173859983683,0.0027567222714424133,0.004513862542808056,0.005606870632618666,0.006441556382924318,0.0033519421704113483,0.009176583960652351,0.0015820778207853436,0.004455974791198969,0.005763668101280928,0.005333700682967901,0.003303443780168891,0.0021117350552231073,0.005215947050601244,0.0028225004207342863,0.0012516019633039832,0.0030470213387161493,0.004334918688982725,0.004606373142451048,0.005447248462587595,0.003927785903215408,0.0016761434962972999,0.007563691586256027,0.002052579540759325,0.016374116763472557,0.003238238859921694,0.0027775096241384745,0.0038237047847360373,0.001701726228930056,0.0018602224299684167,0.004545911215245724,0.0015017000259831548,0.006305727642029524,0.0038241457659751177,0.0033143144100904465,0.0011302719358354807,0.0029935422353446484,0.0036286539398133755,0.0024329600855708122,0.0015976526774466038,0.001855650800280273,0.0033411395270377398,0.0036111364606767893,0.003989477641880512
9,0.0035926031414419413,0.003584573743864894,0.0013418840244412422,0.0010812912369146943,0.0029505856800824404,0.001984397415071726,0.00624161446467042,0.003429178148508072,0.0026143984869122505,0.0038931670133024454,0.004555072169750929,0.003821471706032753,0.002565978793427348,0.0022817712742835283,0.0025961294304579496,0.005931096151471138,0.0007228197064250708,0.0061053745448589325,0.0019365472253412008,0.002535049105063081,0.002439958741888404,0.00444265641272068,0.0026285783387720585,0.002907330868765712,0.0034240963868796825,0.0020665451884269714,0.001937785418704152,0.00457886653020978,0.004780210554599762,0.0039799753576517105,0.003444678382948041,0.003936443943530321,0.0018573739798739552,0.0023645488545298576,0.003775055753067136,0.005582209210842848,0.0027373924385756254,0.005858668591827154,0.0024093608371913433,0.0016965566901490092,0.0024881893768906593,0.002879511332139373,0.003599701449275017,0.0036529398057609797,0.0047792671248316765,0.004322918597608805,0.004101533442735672,0.003048216225579381,0.002440848620608449,0.004549628589302301,0.004785242956131697,0.003702742513269186,0.0035372814163565636,0.0018529683584347367,0.0024253453593701124,0.002468093764036894,0.0037681888788938522,0.0027189587708562613,0.004342861007899046,0.004788823891431093,0.005712810438126326,0.0033184560015797615,0.008936237543821335,0.0015598238678649068,0.0044439369812607765,0.005621661897748709,0.005160562228411436,0.0032580806873738766,0.0020148050971329212,0.0047768484801054,0.0026784613728523254,0.0012245791731402278,0.0030343837570399046,0.004053536336869001,0.004582564812153578,0.0053435624577105045,0.0038824244402348995,0.0016291080974042416,0.006830174475908279,0.001952923135831952,0.01564216986298561,0.0030899925623089075,0.0027639511972665787,0.0034027229994535446,0.001698095235042274,0.0018479499267414212,0.004184368997812271,0.0013094429159536958,0.006237574853003025,0.003601242322474718,0.003062955103814602,0.0011140551650896668,0.002864550333470106,0.0033034479711204767,0.002427081111818552,0.0015959589509293437,0.0017456961795687675,0.0027486328035593033,0.003278201911598444,0.0038279080763459206
