,total_word_count
'',120.62554343058235
''_https,0.22578460149017834
**,0.5498243317317406
***,0.19086110556163438
**-,0.2120091371315001
**t,0.0297344711724302
**§,0.00755715095409031
*-,1.0998904456577967
*.,0.20633153421549158
*.-,0.14066117597667313
*^,0.15093795131606097
*a,0.42637481147349027
*b,0.04688126707779371
*c,0.04831721489212097
*d,0.06199157126793523
*e,0.11880187479857825
*f,0.012205243372552849
*g,0.027121856476539478
*i,0.5585790925252201
*j,0.1786127919964424
*k,0.13182305540046785
*l,0.4460672281804683
*m,0.18539241181732838
*n,0.15522273959143182
*o,0.2484611471899868
*r,0.20318388348932967
*s,0.1830481690964798
*t,0.2815536574998306
*u,0.031432567236577495
*v,0.04028541646844776
*w,0.4017405620963388
*y,0.10327009379048188
*~,0.46082264258558575
*•,0.06275888038157401
++,0.008282327996753326
+t,0.007454397721936056
",.",0.08473253148013839
",.-",0.03554989343997175
",^",0.07646689138700269
",a",0.23740466889337666
",b",0.0975511944108106
",c",0.01737470823356283
",d",0.11086473782632682
",e",0.18954529153979455
",f",0.01663803200866832
",g",0.06267087048384916
",h",0.06861870748452077
",i",0.5783866006111107
",j",0.12365979610267386
",l",0.267641415155813
",m",0.31522130459476827
",n",0.3189974359876938
",o",0.22404097041958104
",p",0.013998348194913
",r",0.30897384557638874
",s",0.18278247659010588
",t",0.16304723953094993
",the",0.12090865859734624
",u",0.10709581298820564
",v",0.07066514151812169
",w",0.04014431654603595
",y",0.058180796942463434
",~",0.12888779455408056
-*,1.5319223260336727
-**,0.18807470017627076
-**-,0.13112585177398392
-*-,0.7372230965689811
-*^,0.04472471935238606
-*a,0.10578342818690403
-*i,0.21929943307885613
-*l,0.1414115049726978
-*m,0.32076125962123025
-*r,0.1475427094136701
-*s,0.06723196703419954
-*t,0.114566098402536
-+,4.56193724442614
-+i,0.005855658029571073
--,619.5498462916712
-.+,0.0425209180554216
-.-,3.967212403137345
-.-.-,0.2763743852177082
-.-._--,0.08772290514246141
-.^,0.10968458675907028
-._,0.006542276188731583
-.a,0.28218997968058657
-.b,0.18197164341500474
-.c,0.41456747807601646
-.d,0.12717651822564502
-.e,0.03959487834966609
-.f,0.08086558332810263
-.g,0.11210358077523833
-.i,0.5965523086884228
-.j,0.046115704217108415
-.l,0.4339419946941314
-.m,0.44007944182115744
-.n,0.09147094579459414
-.o,0.7873016986080967
-.p,0.09250326975948689
-.r,0.13937609975610155
-.s,0.4479531765564035
-.t,0.21345010263350667
-.the,0.06220654813486452
-.u,0.10378827409752248
-.v,0.08127806541337518
-.w,0.09346378387732314
-.y,0.13763722911499138
-.~,0.6547493442536831
-.·,0.012205243372552849
-/,0.6360564016188426
-=,0.48251104505733594
-PRON-,220.3124253081046
-\,0.34899705334367603
-^,2.16358338972683
-^-,0.10681860630204743
-^^,0.1496715045583293
-_,0.5619320596996832
-_-,0.28843802905481064
-_.,0.05730395620170439
-__,0.027018839599875298
-_i,0.10903545753445583
