,total_word_count
'',145.402967525513
's,2.023538631666385
**,0.7421099546387984
**-,0.06704210244033253
*-,0.6296544394691451
*.,0.0021286559666226744
*.-,0.13201453438690214
*^,0.41716398567171964
*a,0.5528980698389113
*b,0.022406602340936454
*c,0.019690849175442955
*d,0.13057732970081623
*e,0.15330352616132006
*f,0.04140768051619043
*g,0.005883633496702225
*h,0.01367388471952545
*i,0.6849160984630143
*j,0.008053850527573334
*k,0.02249185602031102
*l,0.18061006790217035
*m,0.15692203268973795
*n,0.28617234378436684
*o,0.04617820157953185
*p,0.0027627438466787677
*q,0.11707410005343144
*r,0.03977930970628668
*s,0.20695833830626253
*t,0.5783979655380829
*u,0.023921728105638352
*v,0.31371334680479646
*w,0.035813198042843386
*y,0.31298380139747684
*~,0.6819749468469654
*•,0.04743833017077799
+t,0.003422500889850231
",.",0.3808146020803015
",.-",0.0070338822106085
",^",0.10258967977083577
",a",0.19412661112714125
",b",0.02331787957327547
",c",0.029319494098734335
",d",0.022779629918157043
",e",0.07254320580067272
",f",0.0019865628886213647
",g",0.01016361056679311
",h",0.06270542536364777
",i",0.49791585416874645
",j",0.06332140869633016
",l",0.4831225998153869
",m",0.20738832391570794
",n",0.14282740886378692
",o",0.11761773665455325
",p",0.014985348020843954
",r",0.42875823724001483
",s",0.2667721158717249
",t",0.026009744604258665
",u",0.15814560657555657
",v",0.14047060579790793
",w",0.019542995529722395
",y",0.004590251224449514
",~",0.07494451384258859
",ý",0.012352317829797455
-*,1.1099217715071434
-*-,0.7995119457282752
-*^,0.0684245687075911
-*a,0.034354816545279644
-*i,0.2986709659094786
-*l,0.04195048587257164
-*m,0.009975957941361321
-*r,0.0017820578848042141
-*s,0.02392487910985544
-+,4.6614313342952975
-+i,0.0185048017809379
--,554.1518925937676
-.+,0.0465459182404603
-.-,3.206293753353041
-.-.-,0.004789546416173084
-.-._--,0.028877958554787787
-.-i,0.005178368917358411
-.^,0.02964641334481838
-._,0.0070338822106085
-.a,0.4130964968875425
-.b,0.011919590309618408
-.c,0.09648368014384197
-.d,0.03378117373510815
-.e,0.0080792324526011
-.f,0.0273303717816338
-.g,0.02783081388271516
-.h,0.005496916653179385
-.i,1.129767755684336
-.j,0.06468690792131528
-.l,0.2386883350472122
-.m,0.4549064008465824
-.n,0.0885791226761568
-.o,0.40343525100903904
-.p,0.07262739468538645
-.r,0.23004941556944927
-.s,0.32898885319693216
-.t,0.1508825544211807
-.u,0.1548672974173908
-.v,0.022205444775058845
-.w,0.09289222357870155
-.y,0.005774583387915369
-.~,0.1567168936189065
-.·,0.12072477362851446
-/,0.58286800864869
-=,0.7146721819295566
-PRON-,288.11830569029723
-\,0.549794577588733
-^,2.6834020440818462
-^-,0.0293328769347473
-^^,0.12148504757309195
-_,0.5318570511735856
-_-,0.13966011037324544
-__,0.10091043584633033
-_i,0.006944759842231895
-a,27.624014907540293
-a-,0.6706086364065862
-aa,0.28287821195718954
-about,0.21015296003704656
-ac,0.07376619178844208
-acre,0.7421513129428459
-acre_site,0.0667913438418381
-ad,1.8200037395365802
-ae,0.04027337140924557
-after,0.07509198768491401
-ag,0.19778679174159836
-ah,0.010663595551147936
-ai,0.15974856320533443
-aid,0.42876986723606336
-aim,0.04953776318458271
-aj,0.11649215303375146
-al,0.3012481129869332
-all,0.6914304622295964
-also,0.3524877785369987
-am,0.5903734103245291
-an,0.8322248773474685
-and,3.23086536288866
-any,0.11115686615686707
-ao,0.05657144917119351
-ap,0.11948978704641366
-apr,0.3295430909649859
-april,0.024555757322895076
-ar,0.1720498541061095
-are,0.5395108075052722
-as,1.528499546904865
-at,0.48926023955813147
-ate,0.08659432512189376
-au,0.5726125756304125
-aug,0.29125671123261454
-august,0.10851011703021045
-av,0.07180112484139166
-aw,0.2024912374849987
-ay,0.2399366857143635
-a~,0.035390713476783686
-b,5.048824072639241
-b-,0.11881587089136314
-ba,0.12196792752989188
-bank,0.10050559654667839
-basis_point,0.040602541719111616
-bb,1.1096911793664108
-be,1.0762391937806732
-because,0.10228086325048584
-bed,0.03261046796021523
-bedroom,0.02495134487748889
-been,0.18234913750298368
-before,0.08689607229753216
-bi,0.041487472388852864
-bit,0.1608115787512394
-bl,0.003930110601745948
-bm,0.03178538507994025
-bn,0.24787025821032255
-bo,0.24304669683290664
-bond,0.20489703923778305
-br,0.05394616173059287
-british,0.00346359930312382
-bs,0.03718705191536784
-bt,0.012368667628231559
-by,0.7453232821493575
-c,4.659519503953215
-c-,0.4560103954766328
-ca,0.2803795728166042
-cam,0.023693875133278048
-can,0.9329707371451543
-cap,0.29627186373050257
-capacity,0.09302325581395347
-capital,0.3009899443568821
-car,0.17618040873854826
-carat_gold,0.1822314040602574
-cash,0.2420722750043481
-cc,0.13320897945459306
-ce,0.0321821265150014
-cent,0.09844107379639472
-cf,0.009058053062074838
-ch,0.08274869442621602
-channel,0.18977132555270895
-ci,0.17434576221660986
-cl,0.03858902101428141
-cm,0.021327191102295872
-cn,0.002518542771152611
-co,0.01965871809432015
-com,0.020102669012771045
-company,0.003422500889850231
-con,0.02263492134412415
-cont,0.08073194911201328
-contd,0.02525317185327117
-continued,0.13229225405907424
-cp,0.0040722036797472575
-cr,0.7067572407681264
-ct,0.03269290698144496
-cu,0.02525317185327117
-cw,0.0019573110460848887
-d,2.6838759409616806
-d-,0.08679471372220106
-da,0.04507471877094181
-day,12.196248667286628
-day_average,1.8841033098750513
-day_deposit,0.01666805567130594
-day_xtra,0.3486993514192063
-de,0.24142536582896654
-dec,0.42900173998334556
-di,0.00722916613772782
-dl,0.15760940183155367
-dm,0.11469439156518291
-do,0.5818114034800478
-dollar,0.6749408729620566
-dr,0.08855370328479938
-ds,0.029605480964786303
-dy,0.13596597898518165
-e,4.922874698147637
-e-,0.06659961939713743
-ea,0.12429313991276097
-ear,0.5498131191126313
-eb,0.04946998856146324
-ec,0.12084314311332961
-ed,0.07916196717969479
-ee,0.24348672997321644
-ei,0.022214092121986245
-el,0.09287793086015446
-eleven,0.0656254101588135
-em,0.14586458424855064
-en,0.3093207804642424
-end,0.0019573110460848887
-ent,0.01666805567130594
-eo,0.08332638946754438
-er,0.05588250133963429
-es,0.28668013236505807
-et,0.5303003099194598
-eu,0.016195118791196332
-eur,0.01811610612414968
-euro,2.651076181148596
-european,0.0021286559666226744
-even,0.005420910349208708
-ew,0.1026818954262505
-f,3.058311482884215
-f-,0.06960348743437994
-fa,0.04736091534644476
-far,0.034675254931090756
-fc,0.003011839541236601
-fd,0.05926595706267908
-fe,0.012324605558994235
-feb,0.09719628199835817
-fi,0.016195118791196332
-first,0.00346359930312382
-fl,0.2002891164207662
-fm,0.02107448017568018
-fold,1.6761228114533115
-foot,0.556097672572858
-for,0.8445719877001265
-for-,0.40113683202353484
-fr,0.06890201174313029
-free,0.04101256579990392
-from,0.4513485572259389
-fs,0.041169513454218286
-ft,0.7376048136416667
-ftse,0.12616371105126345
-fu,0.020648358455502787
-fund,0.016195118791196332
-g,2.3274697012306578
-g-,0.05697629948065499
-ga,0.027280577280389996
-ge,0.003030137750062118
-general,0.08560178051703475
-gi,0.003203721442827989
-gm,0.02169291509393032
-go,0.1446662335382953
-gold,0.16805282607588837
-government,0.1959631589261219
-gs,0.0863366786359219
-h,2.0195660328874654
-h-,0.05864825815024806
-ha,0.3743092880691708
-had,0.32494648885233013
-has,2.0810183230590233
-have,0.7245811795120288
-he,0.9884516638239405
-hectare,1.0394434539158892
-hi,0.06569725441481597
-hich,0.1249375312343828
-high,0.00974934435659202
-his,0.17790459402276568
-hk,0.10425588924302359
-hl,0.25116574053490104
-ho,0.016083893588960015
-hour,3.6915654061760743
-hour_stoppage,0.15297887324913784
-hour_strike,1.3979863975788764
-hours,0.6331678153561224
-how,0.10461674516596016
-hr,0.013539559443929702
-hs,0.0019865628886213647
-ht,0.008258612991706885
-i,34.57357871982538
-i-,0.9983388588328803
-ia,1.2126284624780583
-ib,0.10266976179392252
-ic,0.21850882570960878
-id,0.33298142446050405
-ie,0.15598944646925117
-if,0.8117622681861945
-ig,0.18705649592792004
-ih,0.4164087031204283
-ii,1.5352192044286288
-iii,0.17144087455662352
-ij,0.20525636784983667
-ik,0.0246796986970457
-il,0.6140703598723444
-ili,0.0227451555410942
-ill,0.1522923737982396
-im,0.6897464334066424
-in,2.315996564198764
-including,0.19581531471824254
-ind,0.002485077111942784
-ing,0.16922514316978063
-int,0.005161032488912878
-international,0.029002690271030793
-io,0.1640500652798855
-ip,0.44301685844897803
-ir,0.18567214144453026
-is,5.908896490209463
-iso,0.13248572523056282
-issue,0.016483425915242225
-it,1.893862669087813
-ith,0.1503999691844939
-its,0.15375577783900268
-iu,0.10413681563643475
-iv,0.16273496696818576
-iw,0.1075871665682609
-iy,0.006076404712859495
-iz,0.05439120991633466
-i~,0.294800449714662
-j,3.0018989197004577
-j-,0.010802502984034078
-ja,0.0836067548315245
-jan,0.3907434167869488
-january,0.15559704147920708
-japan,0.20128306458438655
-japanese,0.02169291509393032
-ji,0.11426613063267588
-jj,0.08111673044981017
-jl,0.016544563280731756
-jm,0.006185244736528999
-jo,0.12362536604169158
-jr,0.008307001680014699
-js,0.012027079776744741
-ju,0.011555365396847586
-jul,0.25514897781694174
-july,0.053212752979265684
-jun,0.15139105691734203
-june,0.022893478570193485
-k,3.7062372097318588
-kg,0.23448715986899588
-ki,0.005791964228828923
-km,0.022558968898079464
-l,12.881593725670825
-l-,0.266838297632608
-la,1.4828244904579395
-last,0.10993843447669303
-lb,0.6575448973057377
-lb_bushel,0.777874989876733
-lb_flask,0.21714104567598982
