,total_word_count
'',96.94798728024946
's,0.08431199386088233
**,0.29637491153923784
***,0.13177665782381803
**-,0.049720390411150533
**t,0.03341787221174317
*-,0.993686206011928
*.,0.0669706111697148
*.-,0.09732226969870933
*^,0.11967736851708029
*a,0.5172943209105361
*b,0.033882225384563265
*c,0.05142125467749746
*d,0.24248465037243042
*e,0.13411032822479343
*f,0.05423552612847385
*g,0.007464079119238664
*h,0.13179952349716945
*i,0.3683894202631648
*j,0.20676528596821253
*k,0.06285750204286883
*l,0.23064373343829608
*m,0.11972653170100417
*n,0.16321270817764874
*o,0.04406128215249207
*p,0.06710508656556168
*r,0.07020570102910348
*s,0.12981116184772992
*t,0.21090794609441543
*u,0.0750388103261745
*v,0.5421217584213769
*w,0.02991146207226609
*y,0.06918443666405427
*~,0.1939722018090512
++,0.010700222564629344
+t,0.015033202388674217
",.",0.042487361423651934
",^",0.05087488641662084
",a",0.17452154998166847
",b",0.007626950592614061
",c",0.17323308678734517
",d",0.039634207302585385
",e",0.06665346230485666
",f",0.027007523153856038
",g",0.04182092376698422
",i",0.21974907027258872
",j",0.13240325299391845
",l",0.24666428040079844
",m",0.11855256255678963
",n",0.12101844957004487
",o",0.10628811743852011
",r",0.2817579430760041
",s",0.067861682361015
",t",0.12895900816058647
",the",0.39396085357947846
",u",0.10996913028830617
",v",0.027812586457123745
",y",0.02773848159551746
",~",0.33404494749433716
",ý",0.011692897733916418
-*,0.8767701899493165
-**,0.1199892734713907
-**-,0.04241734148903564
-*-,0.4451119145174423
-*^,0.11359545142994946
-*i,0.02034049996948925
-*l,0.013924473654895844
-*m,0.06837606837606837
-*r,0.0495000495000495
-*s,0.014195673158821191
-*t,0.0656474446331066
-+,0.9668667442108687
--,531.0434438845523
-.+,0.021504913872819945
-.-,2.3465902080242014
-.-.-,0.09729485351675232
-.-._--,0.1298683208170242
-.-i,0.028812216379745008
-.^,0.02285665149206762
-.a,0.36027100703775855
-.b,0.02026916017540175
-.c,0.018425302775381507
-.d,0.03153989461544368
-.e,0.03452693745608107
-.g,0.029208330568016666
-.h,0.014250089063056644
-.i,0.7134900771304764
-.j,0.07542238140093457
-.l,0.13306971680203108
-.m,0.23938666646232115
-.n,0.08248374716057451
-.o,0.1270834266022928
-.p,0.020429034843914864
-.r,0.17912918571275221
-.s,0.08537490068563466
-.t,0.2692050370571451
-.the,0.11334893723475499
-.u,0.0691917959610509
-.v,0.010014320478283946
-.w,0.03265265629425905
-.y,0.07542338420445496
-.~,0.08996168967943888
-.·,0.15880051457830846
-/,0.46839438360049696
-=,0.2385761016388745
-PRON-,201.48548683832342
-\,0.3158857199919138
-^,1.334217442369374
-^-,0.04779200917606576
-^^,0.22541653291884806
-_,0.24988372172130716
-_-,0.11873328895057361
-_.,0.02352719744024092
-__,0.06045534550642089
-a,16.94336543310974
-a-,0.4770401018151044
-aa,0.32377405578024643
-aaa,0.0308289915836853
-about,0.15340926755979445
-ac,0.14774662423167276
-acre,0.6033534946610375
-acre_site,0.25543573507251116
-ad,0.6280918000495
-ae,0.14798673852553482
-after,0.2216298151869875
-ag,0.12584289807337934
-ah,0.06491517196295893
-ai,0.11284246340841694
-aid,0.28900456111843625
-aim,0.007220946521670061
-al,0.31468475547804164
-all,0.11877799537637973
-also,0.11483559488228583
-although,0.0828459285198867
-am,0.32831023138951165
-an,1.305163045688106
-and,3.995696696226238
-any,0.1609108908764722
-ao,0.14945852629922335
-ap,0.13501155505106027
-apr,0.06553820325221697
-april,0.019285287254353654
-ar,0.38092000649027374
-are,0.8140684824991201
-as,1.5581506608898785
-at,0.9207134935035608
-ate,0.04880099726645479
-au,0.03215141523352828
-aug,0.13829917520747936
-august,0.027830346209506845
-av,0.15262637776218588
-aw,0.028046841452518553
-ay,0.3115436123694673
-a~,0.023896292872057173
-b,1.5654051756096385
-b-,0.012502969455245622
-ba,0.1348258142487742
-bank,0.1420934611239199
-based,0.04447209773129636
-basis_point,0.059878180837312514
-bb,0.026816840976133013
-be,1.2403928987531663
-because,0.025969978704617463
-bed,0.08836689352324191
-been,0.4903414628891656
-before,0.05223435250887396
-between,0.25813733164196734
-bi,0.05068061888100276
-bit,0.07918364594187555
-bl,0.012909055702575356
-bm,0.013403568029809536
-bn,0.06145903755147194
-bo,0.0320418577412795
-bond,0.02345023613962504
-both,0.11494822134100433
-br,0.03172399226553885
-british,0.0770032911791229
-but,0.6775232731593938
-by,1.2059826466850045
-by-,0.053966540744738264
-c,2.55557386263728
-c-,0.0812988776238381
-ca,0.0789251091775087
-cam,0.060344565019616464
-can,0.49326153893511493
-cap,0.22192492675196904
-capacity,0.10654158819247112
-car,0.09442418520300587
-carat,0.012635994895058063
-carat_gold,0.01582328554701098
